target_id	length	eff_length	est_counts	tpm
Dm_00006276-RA	1017	817.202	131	13.9725
Dm_00008772-RA	1272	1072.2	112	9.10488
Dm_00008770-RA	1722	1522.2	303	17.3501
Dm_00008771-RA	636	436.516	56	11.182
Dm_00008682-RA	906	706.202	23	2.83878
Dm_00008591-RA	1308	1108.2	33	2.59554
Dm_00008592-RA	2436	2236.2	835	32.5468
Dm_00008593-RA	759	559.326	2418	376.811
Dm_00008594-RA	969	769.202	640	72.5224
Dm_00010209-RA	468	269.239	0	0
Dm_00010051-RA	693	493.38	8	1.41332
Dm_00009727-RA	234	57.5807	0	0
Dm_00009728-RA	1161	961.202	2	0.181363
Dm_00009413-RA	1368	1168.2	133	9.92353
Dm_00009412-RA	2105	1905.2	460	21.045
Dm_00009411-RA	2682	2482.2	202	7.09328
Dm_00009410-RA	432	233.784	7	2.60985
Dm_00009021-RA	1668	1468.2	198	11.7547
Dm_00009020-RA	414	216.28	27	10.8813
Dm_00009748-RA	1554	1354.2	130	8.36744
Dm_00009749-RA	1092	892.202	353	34.4861
Dm_00009750-RA	941	741.202	186	21.873
Dm_00010290-RA	1116	916.202	72	6.84974
Dm_00010291-RA	969	769.202	226	25.6095
Dm_00007855-RA	945	745.202	341	39.8853
Dm_00007856-RA	786	586.27	181	26.91
Dm_00007858-RA	2466	2266.2	660	25.385
Dm_00007859-RA	2304	2104.2	217	8.98887
Dm_00007857-RA	873	673.27	104	13.4641
Dm_00009353-RA	471	272.212	10	3.20203
Dm_00009317-RA	312	120.91	176	126.877
Dm_00010173-RA	1548	1348.2	387	25.0201
Dm_00010171-RA	228	53.1064	4	6.56516
Dm_00010172-RA	258	75.766	4	4.6017
Dm_00009367-RA	1566	1366.2	777	49.5723
Dm_00009368-RA	171	16.4311	92	488.037
Dm_00009369-RA	984	784.202	118	13.1156
Dm_00009983-RA	1065	865.202	36	3.62675
Dm_00009982-RA	975	775.202	6	0.674635
Dm_00009984-RA	537	337.888	0	0
Dm_00009718-RA	1158	958.202	2498	227.231
Dm_00009717-RA	753	553.326	168	26.4643
Dm_00009950-RA	1842	1642.2	8	0.424616
Dm_00009953-RA	1437	1237.2	294	20.7128
Dm_00009948-RA	1638	1438.2	348	21.0908
Dm_00009949-RA	879	679.27	143	18.3496
Dm_00009951-RA	729	529.38	0	0
Dm_00009952-RA	444	245.568	0	0
Dm_00009009-RA	738	538.326	0	0
Dm_00009010-RA	303	112.931	3.04136	2.34741
Dm_00009007-RA	891	691.202	0	0
Dm_00009008-RA	1164	964.202	46	4.15836
Dm_00009011-RA	3048	2848.2	13.0105	0.398159
Dm_00009012-RA	684	484.38	0	0
Dm_00010080-RA	1113	913.202	3	0.286343
Dm_00010081-RA	354	158.915	249	136.574
Dm_00010084-RA	1518	1318.2	435	28.7634
Dm_00010083-RA	1140	940.202	181	16.7799
Dm_00010082-RA	375	178.693	63	30.7303
Dm_00010098-RA	1200	1000.2	0	0
Dm_00010096-RA	390	193.058	0	0
Dm_00010097-RA	666	466.428	57	10.6518
Dm_00008796-RA	414	216.28	0	0
Dm_00010370-RA	1886	1686.2	528	27.2934
Dm_00010369-RA	192	28.7701	0	0
Dm_00009774-RA	1998	1798.2	234	11.3425
Dm_00009775-RA	354	158.915	84	46.0732
Dm_00010288-RA	1401	1201.2	479	34.7578
Dm_00009493-RA	963	763.202	231	26.3818
Dm_00009494-RA	984	784.202	106	11.7818
Dm_00009495-RA	714	514.38	0	0
Dm_00006316-RA	993	793.202	1	0.109888
Dm_00008938-RA	897	697.202	616	77.0114
Dm_00008942-RA	1680	1480.2	519	30.5618
Dm_00008940-RA	834	634.27	122	16.7656
Dm_00008939-RA	651	451.428	139	26.8386
Dm_00008941-RA	531	331.888	102	26.7881
Dm_00010031-RA	3168	2968.2	704	20.6734
Dm_00009533-RA	1185	985.202	6	0.530834
Dm_00009536-RA	1041	841.202	58.4216	6.05349
Dm_00009535-RA	792	592.27	814	119.795
Dm_00009534-RA	1146	946.202	935	86.1312
Dm_00009696-RA	606	406.559	0	0
Dm_00009720-RA	456	257.291	0	0
Dm_00009719-RA	795	595.27	0	0
Dm_00009254-RA	1287	1087.2	74	5.93272
Dm_00009255-RA	4353	4153.2	74	1.55304
Dm_00009256-RA	834	634.27	295	40.5397
Dm_00009072-RA	282	95.1237	0	0
Dm_00009813-RA	6525	6325.2	738	10.1699
Dm_00009814-RA	2781	2581.2	84	2.83655
Dm_00009915-RA	564	364.748	0	0
Dm_00009914-RA	258	75.766	0	0
Dm_00009695-RA	2650	2450.2	572	20.3482
Dm_00009694-RA	624	424.516	178	36.5476
Dm_00009693-RA	861	661.27	171	22.5398
Dm_00008273-RA	1188	988.202	7	0.617426
Dm_00008274-RA	912	712.202	212	25.9457
Dm_00008656-RA	612	412.559	0	0
Dm_00009771-RA	1848	1648.2	139	7.35084
Dm_00010784-RA	594	394.598	0	0
Dm_00010112-RA	711	511.38	1844	314.304
Dm_00010111-RA	402	204.598	243	103.523
Dm_00009955-RA	255	73.4469	43	51.0303
Dm_00009954-RA	1899	1699.2	210	10.7723
Dm_00010107-RA	1728	1528.2	395	22.5294
Dm_00010108-RA	582	382.637	1	0.227796
Dm_00010391-RA	2043	1843.2	2622	123.992
Dm_00010390-RA	711	511.38	0	0
Dm_00008774-RA	1182	982.202	230	20.4108
Dm_00008773-RA	2106	1906.2	219	10.014
Dm_00009260-RA	264	80.6025	2246	2428.81
Dm_00009262-RA	1596	1396.2	1114	69.5456
Dm_00009259-RA	873	673.27	147	19.031
Dm_00009261-RA	858	658.27	392	51.9057
Dm_00010532-RA	2697	2497.2	123	4.29323
Dm_00008895-RA	687	487.38	564.486	100.953
Dm_00010337-RA	1866	1666.2	1036	54.1957
Dm_00010336-RA	1530	1330.2	694	45.4752
Dm_00010339-RA	1194	994.202	82	7.18906
Dm_00010335-RA	630	430.516	679	137.472
Dm_00010338-RA	594	394.598	256	56.548
Dm_00008749-RA	558	358.785	414	100.577
Dm_00008748-RA	213	42.4605	29	59.5313
Dm_00008876-RA	1122	922.202	140	13.2323
Dm_00008877-RA	1599	1399.2	1	0.0622949
Dm_00008875-RA	630	430.516	0	0
Dm_00009056-RA	951	751.202	0	0
Dm_00010140-RA	3342	3142.2	21	0.582529
Dm_00009531-RA	459	260.265	0	0
Dm_00009530-RA	525	325.921	0	0
Dm_00009739-RA	1890	1690.2	124	6.39464
Dm_00009740-RA	1218	1018.2	86	7.36202
Dm_00009741-RA	2091	1891.2	252	11.6144
Dm_00010362-RA	240	61.9572	253	355.928
Dm_00010363-RA	1167	967.202	0	0
Dm_00010361-RA	534	334.888	0	0
Dm_00009129-RA	2028	1828.2	423	20.1674
Dm_00009128-RA	915	715.202	90	10.9685
Dm_00009306-RA	1404	1204.2	3	0.217147
Dm_00009305-RA	1164	964.202	163	14.7351
Dm_00009307-RA	1806	1606.2	532	28.8698
Dm_00009499-RA	183	23.4258	301	1119.96
Dm_00009501-RA	870	670.27	1	0.130042
Dm_00009500-RA	498	298.984	730	212.817
Dm_00010493-RA	3159	2959.2	12	0.353459
Dm_00010494-RA	1440	1240.2	3152	221.527
Dm_00009313-RA	1662	1462.2	119.345	7.11424
Dm_00009314-RA	420	222.104	8.94979	3.51228
Dm_00009349-RA	687	487.38	399	71.3572
Dm_00009351-RA	1443	1243.2	587	41.1556
Dm_00009352-RA	3111	2911.2	4	0.119762
Dm_00009350-RA	648	448.428	0	0
Dm_00009554-RA	933	733.202	109	12.9579
Dm_00010117-RA	876	676.27	192	24.7465
Dm_00010120-RA	1881	1681.2	240	12.443
Dm_00010119-RA	4431	4231.2	393	8.09583
Dm_00010118-RA	1494	1294.2	290	19.5312
Dm_00007975-RA	1485	1285.2	311	21.0922
Dm_00007974-RA	942	742.202	541	63.5342
Dm_00007970-RA	447	248.494	71	24.9043
Dm_00007971-RA	1302	1102.2	593.909	46.9668
Dm_00007973-RA	762	562.326	2	0.310009
Dm_00007972-RA	1257	1057.2	57.0911	4.70699
Dm_00008368-RA	1161	961.202	66	5.98497
Dm_00008369-RA	585	385.637	13	2.93831
Dm_00008843-RA	1494	1294.2	512	34.4826
Dm_00008840-RA	2103	1903.2	85.8208	3.93043
Dm_00008839-RA	1515	1315.2	122.179	8.09725
Dm_00008841-RA	1482	1282.2	49	3.33098
Dm_00008842-RA	942	742.202	58	6.81143
Dm_00008381-RA	606	406.559	213	45.6656
Dm_00008383-RA	846	646.27	194.279	26.2026
Dm_00008384-RA	387	190.155	84	38.5039
Dm_00008382-RA	384	187.212	100.721	46.8944
Dm_00009073-RA	546	346.82	0	0
Dm_00010371-RA	240	61.9572	402	565.545
Dm_00008977-RA	2196	1996.2	427.706	18.6755
Dm_00008976-RA	996	796.202	294	32.1852
Dm_00008269-RA	1308	1108.2	12	0.943833
Dm_00008270-RA	723	523.38	1	0.166539
Dm_00009303-RA	801	601.27	303	43.9244
Dm_00009304-RA	408	210.452	0.452331	0.187343
