target_id	length	eff_length	est_counts	tpm
Dm_00006276-RA	1017	811.427	184	12.7039
Dm_00008772-RA	1272	1066.43	216	11.3472
Dm_00008770-RA	1722	1516.43	393	14.5191
Dm_00008771-RA	636	430.709	113	14.6981
Dm_00008682-RA	906	700.427	1352	108.139
Dm_00008591-RA	1308	1102.43	61	3.0999
Dm_00008592-RA	2436	2230.43	1388	34.8634
Dm_00008593-RA	759	553.427	2222	224.932
Dm_00008594-RA	969	763.427	1093	80.2085
Dm_00010209-RA	468	263.897	0	0
Dm_00010051-RA	693	487.527	7	0.804391
Dm_00009727-RA	234	55.8508	0	0
Dm_00009728-RA	1161	955.427	4	0.234547
Dm_00009413-RA	1368	1162.43	437	21.0612
Dm_00009412-RA	2105	1899.43	1015	29.9372
Dm_00009411-RA	2682	2476.43	214	4.84123
Dm_00009410-RA	432	228.61	10	2.4506
Dm_00009021-RA	1668	1462.43	2319	88.8371
Dm_00009020-RA	414	211.271	42	11.1372
Dm_00009748-RA	1554	1348.43	802	33.3207
Dm_00009749-RA	1092	886.427	515	32.5486
Dm_00009750-RA	941	735.427	391	29.7855
Dm_00010290-RA	1116	910.427	145	8.92258
Dm_00010291-RA	969	763.427	5	0.366919
Dm_00007855-RA	945	739.427	770	58.3396
Dm_00007856-RA	786	580.427	340.262	32.8423
Dm_00007858-RA	2466	2260.43	1293	32.0461
Dm_00007859-RA	2304	2098.43	697	18.6083
Dm_00007857-RA	873	667.427	182	15.2769
Dm_00009353-RA	471	266.844	49	10.2874
Dm_00009317-RA	312	117.646	981	467.153
Dm_00010173-RA	1548	1342.43	760	31.7169
Dm_00010171-RA	228	51.713	55	59.5842
Dm_00010172-RA	258	73.4616	4	3.05047
Dm_00009367-RA	1566	1360.43	1156	47.6048
Dm_00009368-RA	171	16.4694	95	323.158
Dm_00009369-RA	984	778.427	207	14.8977
Dm_00009983-RA	1065	859.427	72	4.69344
Dm_00009982-RA	975	769.427	23	1.67467
Dm_00009984-RA	537	332.081	0	0
Dm_00009718-RA	1158	952.427	3841	225.933
Dm_00009717-RA	753	547.427	355	36.3304
Dm_00009950-RA	1842	1636.43	5	0.171175
Dm_00009953-RA	1437	1231.43	257	11.6921
Dm_00009948-RA	1638	1432.43	1133	44.3124
Dm_00009949-RA	879	673.427	229	19.0508
Dm_00009951-RA	729	523.427	11.0935	1.18735
Dm_00009952-RA	444	240.327	4.90652	1.14377
Dm_00009009-RA	738	532.427	5	0.526111
Dm_00009010-RA	303	109.95	1.01774	0.518572
Dm_00009007-RA	891	685.427	0	0
Dm_00009008-RA	1164	958.427	146	8.53418
Dm_00009011-RA	3048	2842.43	30.0339	0.591957
Dm_00009012-RA	684	478.527	0	0
Dm_00010080-RA	1113	907.427	25	1.54346
Dm_00010081-RA	354	154.921	387	139.948
Dm_00010084-RA	1518	1312.43	660	28.1732
Dm_00010083-RA	1140	934.427	275	16.4875
Dm_00010082-RA	375	174.249	99	31.8298
Dm_00010098-RA	1200	994.427	4.60633	0.259507
Dm_00010096-RA	390	188.233	0	0
Dm_00010097-RA	666	460.574	241	29.3147
Dm_00008796-RA	414	211.271	0	0
Dm_00010370-RA	1886	1680.43	1088	36.2725
Dm_00010369-RA	192	28.2405	0	0
Dm_00009774-RA	1998	1792.43	918	28.6925
Dm_00009775-RA	354	154.921	147	53.1587
Dm_00010288-RA	1401	1195.43	276	12.9346
Dm_00009493-RA	963	757.427	574	42.456
Dm_00009494-RA	984	778.427	383	27.5644
Dm_00009495-RA	714	508.478	0	0
Dm_00006316-RA	993	787.427	35	2.49015
Dm_00008938-RA	897	691.427	817	66.1978
Dm_00008942-RA	1680	1474.43	956	36.3247
Dm_00008940-RA	834	628.427	141	12.5699
Dm_00008939-RA	651	445.665	167	20.993
Dm_00008941-RA	531	326.114	196	33.6709
Dm_00010031-RA	3168	2962.43	1485	28.0832
Dm_00009533-RA	1185	979.427	147	8.40839
Dm_00009536-RA	1041	835.427	1620.4	108.663
Dm_00009535-RA	792	586.427	4221	403.245
Dm_00009534-RA	1146	940.427	9720	579.04
Dm_00009696-RA	606	400.791	0	0
Dm_00009720-RA	456	252.104	50	11.1111
Dm_00009719-RA	795	589.427	0	0
Dm_00009254-RA	1287	1081.43	94	4.86966
Dm_00009255-RA	4353	4147.43	197	2.66106
Dm_00009256-RA	834	628.427	548	48.8532
Dm_00009072-RA	282	92.4714	0	0
Dm_00009813-RA	6525	6319.43	1351	11.9769
Dm_00009814-RA	2781	2575.43	274	5.96031
Dm_00009915-RA	564	358.98	0	0
Dm_00009914-RA	258	73.4616	0	0
