target_id	length	eff_length	est_counts	tpm
Dm_00006276-RA	1017	821.834	139	14.6403
Dm_00008772-RA	1272	1076.83	90.1232	7.24447
Dm_00008770-RA	1722	1526.83	132	7.48343
Dm_00008771-RA	636	441.054	30	5.88774
Dm_00008682-RA	906	710.834	250	30.4432
Dm_00008591-RA	1308	1112.83	54	4.20032
Dm_00008592-RA	2436	2240.83	243	9.38675
Dm_00008593-RA	759	563.953	4023	617.484
Dm_00008594-RA	969	773.834	595	66.5561
Dm_00010209-RA	468	273.728	0	0
Dm_00010051-RA	693	498.008	3	0.521439
Dm_00009727-RA	234	58.0491	0	0
Dm_00009728-RA	1161	965.834	0	0
Dm_00009413-RA	1368	1172.83	299	22.0675
Dm_00009412-RA	2105	1909.83	363	16.4524
Dm_00009411-RA	2682	2486.83	94	3.2719
Dm_00009410-RA	432	238.129	7	2.54451
Dm_00009021-RA	1668	1472.83	1642	96.5024
Dm_00009020-RA	414	220.357	17	6.67793
Dm_00009748-RA	1554	1358.83	305	19.4291
Dm_00009749-RA	1092	896.834	466	44.9772
Dm_00009750-RA	941	745.834	150	17.4088
Dm_00010290-RA	1116	920.834	92	8.64819
Dm_00010291-RA	969	773.834	241	26.958
Dm_00007855-RA	945	749.834	396	45.714
Dm_00007856-RA	786	590.895	139	20.3621
Dm_00007858-RA	2466	2270.83	573	21.8418
Dm_00007859-RA	2304	2108.83	177	7.26524
Dm_00007857-RA	873	677.834	101	12.8978
Dm_00009353-RA	471	276.728	32	10.0096
Dm_00009317-RA	312	123.369	77	54.026
Dm_00010173-RA	1548	1352.83	155	9.91759
Dm_00010171-RA	228	53.8213	17	27.341
Dm_00010172-RA	258	76.6456	5	5.64679
Dm_00009367-RA	1566	1370.83	473	29.8672
Dm_00009368-RA	171	16.3104	53	281.274
Dm_00009369-RA	984	788.834	272	29.8471
Dm_00009983-RA	1065	869.834	41	4.08006
Dm_00009982-RA	975	779.834	19	2.10897
Dm_00009984-RA	537	342.247	0	0
Dm_00009718-RA	1158	962.834	1582	142.224
Dm_00009717-RA	753	557.953	161	24.9774
Dm_00009950-RA	1842	1646.83	15	0.788425
Dm_00009953-RA	1437	1241.83	270	18.82
Dm_00009948-RA	1638	1442.83	291	17.458
Dm_00009949-RA	879	683.834	147	18.6074
Dm_00009951-RA	729	534.008	1	0.162096
Dm_00009952-RA	444	249.911	0	0
Dm_00009009-RA	738	543.008	0	0
Dm_00009010-RA	303	115.174	0	0
Dm_00009007-RA	891	695.834	0	0
Dm_00009008-RA	1164	968.834	17	1.51886
Dm_00009011-RA	3048	2852.83	12.0072	0.36432
Dm_00009012-RA	684	489.008	0	0
Dm_00010080-RA	1113	917.834	4	0.377237
Dm_00010081-RA	354	162.427	303	161.474
Dm_00010084-RA	1518	1322.83	195	12.7599
Dm_00010083-RA	1140	944.834	150	13.7421
Dm_00010082-RA	375	182.314	72	34.1846
Dm_00010098-RA	1200	1004.83	0	0
Dm_00010096-RA	390	196.799	0	0
Dm_00010097-RA	666	471.008	99	18.1939
Dm_00008796-RA	414	220.357	0	0
Dm_00010370-RA	1886	1690.83	408	20.8871
Dm_00010369-RA	192	28.672	0	0
Dm_00009774-RA	1998	1802.83	243	11.6673
Dm_00009775-RA	354	162.427	102	54.3576
Dm_00010288-RA	1401	1205.83	528	37.9023
Dm_00009493-RA	963	767.834	277	31.2271
Dm_00009494-RA	984	788.834	118	12.9484
Dm_00009495-RA	714	519.008	0	0
Dm_00006316-RA	993	797.834	1	0.108494
Dm_00008938-RA	897	701.834	167	20.5969
Dm_00008942-RA	1680	1484.83	212	12.3588
Dm_00008940-RA	834	638.834	67	9.07832
Dm_00008939-RA	651	456.054	42	7.97172
Dm_00008941-RA	531	336.28	71	18.2758
