"target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"Dm_00003959-RA",6.41359966724629e-09,9.53125046549471e-05,33.7049887826211,82.8643548588811,1,2.52204408925947,11.8377649798402,0.00240794203830724,11.8353570378018,0.403915902725813,11.8353570378018
"Dm_00003312-RA",3.54362182431884e-08,0.000147180861383999,30.3844239074664,79.4942904981408,1,3.49644618420252,11.3563272140201,0.193864268134356,11.1624629458858,0.185912478140531,11.1624629458858
"Dm_00017323-RA",2.24653179010634e-08,0.000147180861383999,31.2688701883126,149.90364023115,1,3.59319366458059,21.4148057473072,0.000419972312855495,21.4143857749943,0.174631578334719,21.4143857749943
"Dm_00021072-RA",3.96153317768652e-08,0.000147180861383999,30.1681937159205,143.049646936178,1,3.48791242730642,20.4356638480255,0.000579460716566656,20.4350843873089,0.186964626886088,20.4350843873089
"Dm_00017908-RA",1.43417795967214e-07,0.000426266373173754,27.6761809588344,119.389325064299,1,3.11051901412974,17.0556178663285,0.00131641199263324,17.0543014543358,0.245198553409324,17.0543014543358
"Dm_00009547-RA",3.83807795300079e-07,0.000950627940992413,25.7740829840699,94.3761500483456,1,3.17068336920212,13.4823071497637,0.106998872290386,13.3753082774733,0.234130380244552,13.3753082774733
"Dm_00010291-RA",1.2503555074839e-06,0.00240610553435937,23.4981251747943,45.6123211360671,1,2.95651279591341,6.51604587658102,0.177176538848582,6.33886933773244,0.277471927623608,6.33886933773244
"Dm_00017932-RA",1.29525901856369e-06,0.00240610553435937,23.4302464836585,5.27925712043076,1,6.08966178009149,0.754179588632967,0.002612231438367,0.751567357194599,0.073583413236448,0.751567357194599
"Dm_00002614-RA",2.1328222490083e-06,0.00326743874507657,22.4715225719113,113.979212226532,1,4.34037700026331,16.2827446037904,0.0975572601325595,16.1851873436578,0.113891691237967,16.1851873436578
"Dm_00007048-RA",2.19866680914916e-06,0.00326743874507657,22.4131222514978,37.3320737300095,1,3.17027619039956,5.33315339000135,0.141645006806025,5.19150838319533,0.234202663069891,5.19150838319533
"Dm_00000436-RA",3.13427002610118e-06,0.00332702763270641,21.7325550589141,28.1071312107357,1,3.4384942277168,4.01530445867653,0.10979605318456,3.90550840549197,0.193253221056215,3.90550840549197
"Dm_00004133-RA",3.13143240891537e-06,0.00332702763270641,21.734292703023,7.4044913067751,1,4.88348688741878,1.05778447239644,0.01024357849762,1.04754089389882,0.0877399434776308,1.04754089389882
"Dm_00004650-RA",2.8655170656973e-06,0.00332702763270641,21.904563277853,71.4321000198589,1,3.77254591579086,10.2045857171227,0.11726559082048,10.0873201263022,0.156476384036205,10.0873201263022
"Dm_00015203-RA",2.84147056729893e-06,0.00332702763270641,21.9207351104617,18.2466915218486,1,4.90964885713539,2.60667021740694,0.0186940563427864,2.58797616106416,0.0868492954133657,2.58797616106416
"Dm_00019366-RA",5.26404780250998e-06,0.00521526762620672,20.7387296508715,35.3338798714594,1,2.18592201393416,5.0476971244942,0.144847814268217,4.90284931022598,0.546902623262423,4.90284931022598
"Dm_00000048-RA",7.8982478623154e-06,0.00558932673723186,19.9623418669077,5.45448091864636,1,5.28224000169205,0.779211559806622,0.0063376445000183,0.772873915306604,0.0777025367159044,0.772873915306604
"Dm_00001746-RA",7.20470910185777e-06,0.00558932673723186,20.1381001099093,5.14941844488307,1,6.68591520342702,0.735631206411868,0.00157580769680043,0.734055398715067,0.0786264613245877,0.734055398715067
"Dm_00005399-RA",7.17482123466311e-06,0.00558932673723186,20.1460513125572,9.41843415913161,1,4.2922986444262,1.34549059416166,0.0205616506104809,1.32492894355118,0.11680001290245,1.32492894355118
"Dm_00007459-RA",7.52394960439814e-06,0.00558932673723186,20.0551790121988,4.74774369786917,1,5.72715674709383,0.678249099695597,0.00366057295126656,0.67458852674433,0.0735701972340286,0.67458852674433
"Dm_00016884-RA",7.87271916923379e-06,0.00558932673723186,19.9685319613312,19.1867235476954,1,5.39284295534662,2.74096050681363,0.010158114477736,2.73080239233589,0.0760048384021199,2.73080239233589
"Dm_00018794-RA",6.46030133120486e-06,0.00558932673723186,20.3467413010166,3.75945562178,1,6.19923210573044,0.537065088825714,0.00259812691049385,0.53446696191522,0.0741401646564059,0.53446696191522
"Dm_00015386-RA",8.33730495929186e-06,0.00563184950000165,19.8589139657055,14.9523479304657,1,6.24107329234834,2.13604970435225,0.00357463170111415,2.13247507265113,0.0744027764373949,2.13247507265113
"Dm_00013008-RA",1.02092775016599e-05,0.00619942869955329,19.4718583872142,108.293213439342,1,3.78805064480549,15.4704590627631,0.0739120520320621,15.396547010731,0.155053093555464,15.396547010731
"Dm_00013070-RA",1.04290234498911e-05,0.00619942869955329,19.431183775461,10.8425353931162,1,5.69002644142535,1.54893362758803,0.00454257656897061,1.54439105101905,0.0737550827852605,1.54439105101905
"Dm_00017595-RA",1.0001777716521e-05,0.00619942869955329,19.5110814102556,7.12774104358991,1,4.31678129566012,1.01824872051285,0.0233399213129872,0.994908799199858,0.115302832137981,0.994908799199858
"Dm_00003435-RA",1.23441833236699e-05,0.00689290938975993,19.1093011642355,6.66003773826238,1,6.90932262860597,0.951433962608911,0.00140863301967564,0.950025329589236,0.0817899777395775,0.950025329589236
"Dm_00009021-RA",1.29871114267733e-05,0.00689290938975993,19.0124090671316,12.3216722413387,1,5.96373929133763,1.76023889161982,0.00462934696134934,1.75560954465847,0.073221686545987,1.75560954465847
"Dm_00013065-RA",1.29833921419458e-05,0.00689290938975993,19.0129556079212,17.8167038509176,1,3.41584254729874,2.54524340727394,0.0866950210771401,2.4585483861968,0.196251577786435,2.4585483861968
"Dm_00005912-RA",1.56240885629831e-05,0.00750765629404079,18.6598150245009,7.80633291928963,1,5.16861884965783,1.11519041704138,0.00820024141293127,1.10699017562844,0.0799182716613103,1.10699017562844
"Dm_00013069-RA",1.56609477905433e-05,0.00750765629404079,18.6553223686479,21.0225332549352,1,3.84555356618557,3.00321903641931,0.059616280503378,2.94360275591593,0.149954030969719,2.94360275591593
"Dm_00019935-RA",1.52790404938244e-05,0.00750765629404079,18.7023956613498,98.7398267918943,1,2.84234956633077,14.1056895416992,0.0421997213618606,14.0634898203373,0.305534659462803,14.0634898203373
"Dm_00013980-RA",1.65098822428905e-05,0.00766729250036239,18.5546864038519,3.84104187686397,1,5.52435744482189,0.548720268123424,0.00471117414591115,0.544009093977513,0.0747277648027028,0.544009093977513
"Dm_00010003-RA",1.8410243120452e-05,0.00829074615191022,18.3470644160997,15.9658452500013,1,4.46105000966355,2.28083503571448,0.0239404050531958,2.25689463066128,0.107162086914418,2.25689463066128
"Dm_00002159-RA",2.10329017410473e-05,0.00919323390510894,18.093401843984,6.44913086038287,1,5.43620515499737,0.921304408626125,0.00566072145652086,0.915643687169603,0.075508688835726,0.915643687169603
"Dm_00001320-RA",2.23142254726255e-05,0.00940018595755104,17.9808178400668,2.89953069870853,1,6.87606504504233,0.414218671244076,0.00114076697866278,0.413077904265412,0.0812716698260121,0.413077904265412
"Dm_00017695-RA",2.27714618445486e-05,0.00940018595755104,17.9422089173714,23.8357182801757,1,3.43778153513681,3.40510261145367,0.0875384942916542,3.31756411716201,0.193346422685244,3.31756411716201
"Dm_00021052-RA",2.35643568157949e-05,0.0094645920713386,17.8770676763737,24.8307549068618,1,5.91950618223716,3.54725070098026,0.00676222871482497,3.54048847226543,0.0731766340869194,3.54048847226543
"Dm_00002855-RA",3.3827658365984e-05,0.0131927116790441,17.1896374235583,16.2942679615248,1,3.97419092879948,2.32775256593212,0.0428342854931759,2.28491828043894,0.139292073130776,2.28491828043894
"Dm_00019697-RA",3.46218797848544e-05,0.0131927116790441,17.1455542919101,33.5574064851335,1,2.06443811836926,4.79391521216193,0.11183973993104,4.68207547223088,0.611376991132202,4.68207547223088
"Dm_00002654-RA",3.95301292822707e-05,0.0146864312815956,16.8938174032351,41.3227426210468,1,3.20822997878151,5.90324894586383,0.159872702629028,5.7433762432348,0.227611827329915,5.7433762432348
"Dm_00019497-RA",4.65558442347561e-05,0.0168747902725051,16.5834367680143,2.7368143620202,1,5.49160765807768,0.390973480288601,0.00474303993013003,0.386230440358471,0.0749871116062627,0.386230440358471
"Dm_00003237-RA",5.06191739110432e-05,0.0179107510355241,16.424779263322,15.3479828171665,1,4.75300691943108,2.19256897388093,0.0153036795053233,2.17726529437561,0.0928591445404628,2.17726529437561
"Dm_00000869-RA",5.91689086807534e-05,0.0191154163457538,16.1290671568341,2.9598672200773,1,6.33363348669655,0.422838174296758,0.00197212710379749,0.42086604719296,0.0750667632804914,0.42086604719296
"Dm_00003204-RA",5.7377346741892e-05,0.0191154163457538,16.1873051210164,8.98861443949228,1,6.35307642904219,1.28408777707033,0.00266172760149902,1.28142604946883,0.0752201772868573,1.28142604946883
"Dm_00007319-RA",5.86068099539947e-05,0.0191154163457538,16.1471460764166,5.89323381928024,1,4.94739264321639,0.841890545611463,0.0100568747421077,0.831833670869355,0.0856425373355436,0.831833670869355
"Dm_00009307-RA",5.8655103055458e-05,0.0191154163457538,16.145585980679,3.54365740470465,1,5.41640034079862,0.506236772100665,0.00516485358055153,0.501071918520113,0.0757247484377309,0.501071918520113
"Dm_00003807-RA",6.31065199778459e-05,0.0199537445402291,16.0070658727211,3.08213368047103,1,5.74425166378197,0.440304811495863,0.00358713396584359,0.436717677530018,0.0734924884793342,0.436717677530018
"Dm_00000425-RA",6.58666649501547e-05,0.0201559697936687,15.9260285238812,56.7500284213114,1,2.95458545825438,8.1071469173302,0.0385727679661568,8.06857414936405,0.277915563138831,8.06857414936405
"Dm_00002852-RA",6.69194780809211e-05,0.0201559697936687,15.8960147865237,8.76828665355169,1,5.76739048096037,1.25261237907881,0.00510619083360172,1.24750618824521,0.0734014589983061,1.24750618824521
"Dm_00004617-RA",7.03821525752141e-05,0.0201559697936687,15.8005471344727,36.1200625638827,1,3.65188581926646,5.16000893769753,0.0861107614577436,5.07389817623978,0.168324803952437,5.07389817623978
"Dm_00007558-RA",7.05275842319341e-05,0.0201559697936687,15.7966416113759,12.7492993067932,1,4.91705309066403,1.82132847239903,0.0150614501091737,1.80626702228986,0.0866062344144197,1.80626702228986
"Dm_00007779-RA",6.95342279599753e-05,0.0201559697936687,15.8234807891368,36.6507771495843,1,1.71109005115284,5.23582530708348,0.0738982122463119,5.16192709483717,0.848812040494403,5.16192709483717
"Dm_00007394-RA",7.42459200825733e-05,0.0208182758178702,15.6994458295901,2.84021096324916,1,5.87418343810807,0.405744423321308,0.00321478192318532,0.402529641398123,0.0731795674300284,0.402529641398123
"Dm_00001627-RA",7.74111480646787e-05,0.0209164922070762,15.6204912745308,3.49242707877271,1,5.02572562507005,0.498918154110387,0.00735562005404192,0.491562534056345,0.0833693507152305,0.491562534056345
"Dm_00002759-RA",7.66048390794166e-05,0.0209164922070762,15.640291525981,10.2187176050133,1,4.84968772521898,1.45981680071619,0.012855457159478,1.44696134355671,0.0889615734586664,1.44696134355671
