target_id	length	eff_length	est_counts	tpm
Dm_00006276-RA	1017	820.427	55	8.76704
Dm_00008772-RA	1272	1075.43	41	4.98578
Dm_00008770-RA	1722	1525.43	126	10.8021
Dm_00008771-RA	636	439.557	33	9.81813
Dm_00008682-RA	906	709.427	119	21.9366
Dm_00008591-RA	1308	1111.43	59	6.94227
Dm_00008592-RA	2436	2239.43	358	20.9063
Dm_00008593-RA	759	562.557	929	215.963
Dm_00008594-RA	969	772.427	670	113.435
Dm_00010209-RA	468	271.861	0	0
Dm_00010051-RA	693	496.557	2	0.526734
Dm_00009727-RA	234	57.6644	0	0
Dm_00009728-RA	1161	964.427	2	0.271201
Dm_00009413-RA	1368	1171.43	242	27.0166
Dm_00009412-RA	2105	1908.43	531	36.3873
Dm_00009411-RA	2682	2485.43	98	5.1565
Dm_00009410-RA	432	236.416	7	3.87215
Dm_00009021-RA	1668	1471.43	696	61.8587
Dm_00009020-RA	414	218.735	12	7.17454
Dm_00009748-RA	1554	1357.43	216	20.8098
Dm_00009749-RA	1092	895.427	250	36.5124
Dm_00009750-RA	941	744.427	107	18.7971
Dm_00010290-RA	1116	919.427	101	14.3659
Dm_00010291-RA	969	772.427	25	4.23265
Dm_00007855-RA	945	748.427	239	41.7617
Dm_00007856-RA	786	589.557	119	26.3968
Dm_00007858-RA	2466	2269.43	666	38.3785
Dm_00007859-RA	2304	2107.43	233	14.4588
Dm_00007857-RA	873	676.427	98	18.9468
Dm_00009353-RA	471	274.861	16	7.61267
Dm_00009317-RA	312	122.205	95	101.663
Dm_00010173-RA	1548	1351.43	263	25.4503
Dm_00010171-RA	228	53.3389	6	14.7108
Dm_00010172-RA	258	76.1463	2	3.43488
Dm_00009367-RA	1566	1369.43	499	47.6532
Dm_00009368-RA	171	16.1206	46	373.17
Dm_00009369-RA	984	787.427	123	20.428
Dm_00009983-RA	1065	868.427	13	1.95767
Dm_00009982-RA	975	778.427	12	2.01601
Dm_00009984-RA	537	340.71	0	0
Dm_00009718-RA	1158	961.427	2315	314.894
Dm_00009717-RA	753	556.557	98	23.0275
Dm_00009950-RA	1842	1645.43	4	0.317915
Dm_00009953-RA	1437	1240.43	168	17.712
Dm_00009948-RA	1638	1441.43	736	66.7752
Dm_00009949-RA	879	682.427	368	70.5215
Dm_00009951-RA	729	532.557	4	0.982254
Dm_00009952-RA	444	248.223	0	0
Dm_00009009-RA	738	541.557	1	0.241483
Dm_00009010-RA	303	114.14	1.02166	1.17058
Dm_00009007-RA	891	694.427	0	0
Dm_00009008-RA	1164	967.427	35	4.7313
Dm_00009011-RA	3048	2851.43	8.00831	0.36729
Dm_00009012-RA	684	487.557	0	0
Dm_00010080-RA	1113	916.427	1	0.142703
Dm_00010081-RA	354	161.104	116	94.1633
Dm_00010084-RA	1518	1321.43	217	21.4757
Dm_00010083-RA	1140	943.427	101	14.0005
Dm_00010082-RA	375	180.899	34	24.5795
Dm_00010098-RA	1200	1003.43	0	0
Dm_00010096-RA	390	195.39	0	0
Dm_00010097-RA	666	469.557	58	16.1536
Dm_00008796-RA	414	218.735	0	0
Dm_00010370-RA	1886	1689.43	434	33.5955
Dm_00010369-RA	192	28.9207	0	0
Dm_00009774-RA	1998	1801.43	514	37.3144
Dm_00009775-RA	354	161.104	67	54.3874
Dm_00010288-RA	1401	1204.43	284	30.8367
Dm_00009493-RA	963	766.427	239	40.7809
Dm_00009494-RA	984	787.427	78	12.9543
Dm_00009495-RA	714	517.557	0	0
Dm_00006316-RA	993	796.427	2	0.328408
Dm_00008938-RA	897	700.427	438	81.7789
Dm_00008942-RA	1680	1483.43	364	32.0897
Dm_00008940-RA	834	637.494	133	27.2839
Dm_00008939-RA	651	454.557	152	43.7306
Dm_00008941-RA	531	334.71	104	40.6345
Dm_00010031-RA	3168	2971.43	651	28.6514
Dm_00009533-RA	1185	988.427	76	10.0554
Dm_00009536-RA	1041	844.427	168.263	26.059
Dm_00009535-RA	792	595.557	771	169.302
Dm_00009534-RA	1146	949.427	1478	203.584
Dm_00009696-RA	606	409.557	0	0
Dm_00009720-RA	456	260.021	0	0
Dm_00009719-RA	795	598.557	0	0
Dm_00009254-RA	1287	1090.43	45	5.39692
Dm_00009255-RA	4353	4156.43	42	1.32148
Dm_00009256-RA	834	637.494	188	38.5667
Dm_00009072-RA	282	96.0408	0	0
Dm_00009813-RA	6525	6328.43	526	10.8698
Dm_00009814-RA	2781	2584.43	64	3.23852
Dm_00009915-RA	564	367.71	0	0
Dm_00009914-RA	258	76.1463	0	0
Dm_00009695-RA	2650	2453.43	576	30.7029
Dm_00009694-RA	624	427.557	158	48.3274
Dm_00009693-RA	861	664.494	127	24.9944
Dm_00008273-RA	1188	991.427	10	1.31907
Dm_00008274-RA	912	715.427	97	17.7311
Dm_00008656-RA	612	415.557	0	0
Dm_00009771-RA	1848	1651.43	22	1.74218
Dm_00010784-RA	594	397.597	0	0
Dm_00010112-RA	711	514.557	755	191.886
Dm_00010111-RA	402	206.969	115	72.6647
Dm_00009955-RA	255	73.7391	21	37.2436
Dm_00009954-RA	1899	1702.43	132	10.1399
Dm_00010107-RA	1728	1531.43	194	16.5667
Dm_00010108-RA	582	385.597	1	0.339154
Dm_00010391-RA	2043	1846.43	1256	88.9586
Dm_00010390-RA	711	514.557	0	0
Dm_00008774-RA	1182	985.427	208	27.6038
Dm_00008773-RA	2106	1909.43	330	22.6017
Dm_00009260-RA	264	81.1432	1645	2651.21
Dm_00009262-RA	1596	1399.43	851	79.5261
Dm_00009259-RA	873	676.427	89.0696	17.2202
Dm_00009261-RA	858	661.494	235	46.4593
Dm_00010532-RA	2697	2500.43	79	4.13184
Dm_00008895-RA	687	490.557	681.634	181.715
Dm_00010337-RA	1866	1669.43	1196	93.6902
Dm_00010336-RA	1530	1333.43	440	43.1533
Dm_00010339-RA	1194	997.427	64	8.3913
Dm_00010335-RA	630	433.557	338	101.953
Dm_00010338-RA	594	397.597	90	29.6026
Dm_00008749-RA	558	361.71	326	117.866
Dm_00008748-RA	213	42.8643	5	15.2547
Dm_00008876-RA	1122	925.427	211	29.8175
Dm_00008877-RA	1599	1402.43	1	0.0932502
Dm_00008875-RA	630	433.557	0	0
Dm_00009056-RA	951	754.427	0	0
Dm_00010140-RA	3342	3145.43	28	1.16415
Dm_00009531-RA	459	262.995	0	0
Dm_00009530-RA	525	328.71	0	0
Dm_00009739-RA	1890	1693.43	123	9.4988
Dm_00009740-RA	1218	1021.43	63	8.0661
Dm_00009741-RA	2091	1894.43	185	12.771
Dm_00010362-RA	240	62.1842	204	429.023
Dm_00010363-RA	1167	970.427	0	0
Dm_00010361-RA	534	337.71	0	0
Dm_00009129-RA	2028	1831.43	179	12.7818
Dm_00009128-RA	915	718.427	26	4.73283
Dm_00009306-RA	1404	1207.43	8	0.866482
Dm_00009305-RA	1164	967.427	159	21.4936
Dm_00009307-RA	1806	1609.43	327	26.5709
Dm_00009499-RA	183	23.2397	129	725.921
Dm_00009501-RA	870	673.427	0	0
Dm_00009500-RA	498	301.774	630	273.017
Dm_00010493-RA	3159	2962.43	35	1.54508
Dm_00010494-RA	1440	1243.43	1622	170.593
Dm_00009313-RA	1662	1465.43	106.211	9.47843
Dm_00009314-RA	420	224.646	7.91806	4.60947
Dm_00009349-RA	687	490.557	200	53.3176
Dm_00009351-RA	1443	1246.43	229	24.027
Dm_00009352-RA	3111	2914.43	0	0
Dm_00009350-RA	648	451.557	1	0.289613
Dm_00009554-RA	933	736.427	63	11.1877
Dm_00010117-RA	876	679.427	194	37.3413
Dm_00010120-RA	1881	1684.43	147	11.4129
Dm_00010119-RA	4431	4234.43	326	10.0682
Dm_00010118-RA	1494	1297.43	117	11.7932
Dm_00007975-RA	1485	1288.43	407	41.3109
Dm_00007974-RA	942	745.427	545	95.614
Dm_00007970-RA	447	251.148	67	34.888
Dm_00007971-RA	1302	1105.43	358.91	42.4606
Dm_00007973-RA	762	565.557	1	0.231235
Dm_00007972-RA	1257	1060.43	34.0901	4.20414
Dm_00008368-RA	1161	964.427	76	10.3056
Dm_00008369-RA	585	388.597	8	2.69228
Dm_00008843-RA	1494	1297.43	579	58.3614
