target_id	length	eff_length	est_counts	tpm
Dm_00006276-RA	1017	818.19	113	14.3566
Dm_00008772-RA	1272	1073.19	107	10.3642
Dm_00008770-RA	1722	1523.19	157	10.7145
Dm_00008771-RA	636	437.451	47	11.1686
Dm_00008682-RA	906	707.19	53	7.79054
Dm_00008591-RA	1308	1109.19	221	20.7116
Dm_00008592-RA	2436	2237.19	567	26.3456
Dm_00008593-RA	759	560.306	838	155.47
Dm_00008594-RA	969	770.19	670	90.4284
Dm_00010209-RA	468	270.135	0	0
Dm_00010051-RA	693	494.359	4	0.841095
Dm_00009727-RA	234	57.5305	0	0
Dm_00009728-RA	1161	962.19	1	0.108036
Dm_00009413-RA	1368	1169.19	212	18.8486
Dm_00009412-RA	2105	1906.19	363	19.7956
Dm_00009411-RA	2682	2483.19	123	5.149
Dm_00009410-RA	432	234.623	10	4.43056
Dm_00009021-RA	1668	1469.19	1412	99.9044
Dm_00009020-RA	414	217.054	76	36.3976
Dm_00009748-RA	1554	1355.19	195	14.9576
Dm_00009749-RA	1092	893.19	309	35.9619
Dm_00009750-RA	941	742.19	176	24.6505
Dm_00010290-RA	1116	917.19	76	8.61355
Dm_00010291-RA	969	770.19	0	0
Dm_00007855-RA	945	746.19	313	43.6037
Dm_00007856-RA	786	587.249	151	26.729
Dm_00007858-RA	2466	2267.19	597	27.3725
Dm_00007859-RA	2304	2105.19	241	11.9002
Dm_00007857-RA	873	674.19	85	13.1058
Dm_00009353-RA	471	273.108	11	4.18684
Dm_00009317-RA	312	120.995	76	65.2944
Dm_00010173-RA	1548	1349.19	438	33.7465
Dm_00010171-RA	228	53.1193	16	31.3109
Dm_00010172-RA	258	75.7703	8	10.9754
Dm_00009367-RA	1566	1367.19	745	56.6442
Dm_00009368-RA	171	16.2075	68	436.135
Dm_00009369-RA	984	785.19	111	14.6952
Dm_00009983-RA	1065	866.19	21	2.52019
Dm_00009982-RA	975	776.19	3	0.401773
Dm_00009984-RA	537	338.832	0	0
Dm_00009718-RA	1158	959.19	1980	214.58
Dm_00009717-RA	753	554.306	226	42.3825
Dm_00009950-RA	1842	1643.19	3	0.189785
Dm_00009953-RA	1437	1238.19	183	15.3636
Dm_00009948-RA	1638	1439.19	633	45.7208
Dm_00009949-RA	879	680.19	139	21.2428
Dm_00009951-RA	729	530.359	1	0.196001
Dm_00009952-RA	444	246.525	0	0
Dm_00009009-RA	738	539.306	1	0.192749
Dm_00009010-RA	303	113.246	1.01571	0.932336
Dm_00009007-RA	891	692.19	0	0
Dm_00009008-RA	1164	965.19	32	3.4464
Dm_00009011-RA	3048	2849.19	10.0154	0.365406
Dm_00009012-RA	684	485.359	0	0
Dm_00010080-RA	1113	914.19	1	0.113708
Dm_00010081-RA	354	159.634	166	108.096
Dm_00010084-RA	1518	1319.19	356	28.0524
