target_id	length	eff_length	est_counts	tpm
Dm_00006276-RA	1017	840.491	51	10.9506
Dm_00008772-RA	1272	1095.49	87	14.3321
Dm_00008770-RA	1722	1545.49	119	13.8957
Dm_00008771-RA	636	459.538	31	12.1742
Dm_00008682-RA	906	729.491	96	23.7493
Dm_00008591-RA	1308	1131.49	33	5.26336
Dm_00008592-RA	2436	2259.49	383	30.5906
Dm_00008593-RA	759	582.491	279	86.4401
Dm_00008594-RA	969	792.491	389	88.584
Dm_00010209-RA	468	291.735	0	0
Dm_00010051-RA	693	516.491	0	0
Dm_00009727-RA	234	64.474	0	0
Dm_00009728-RA	1161	984.491	3	0.549933
Dm_00009413-RA	1368	1191.49	162	24.5372
Dm_00009412-RA	2105	1928.49	775	72.5245
Dm_00009411-RA	2682	2505.49	108	7.77914
Dm_00009410-RA	432	255.956	11	7.75583
Dm_00009021-RA	1668	1491.49	74	8.95388
Dm_00009020-RA	414	238.105	27	20.4642
Dm_00009748-RA	1554	1377.49	152	19.9138
Dm_00009749-RA	1092	915.491	288	56.7726
Dm_00009750-RA	941	764.491	132	31.1603
Dm_00010290-RA	1116	939.491	63	12.1018
Dm_00010291-RA	969	792.491	1	0.227722
Dm_00007855-RA	945	768.491	224	52.6029
Dm_00007856-RA	786	609.491	118	34.9394
Dm_00007858-RA	2466	2289.49	474	37.3628
Dm_00007859-RA	2304	2127.49	197	16.7109
Dm_00007857-RA	873	696.491	18	4.66399
Dm_00009353-RA	471	294.735	14	8.5723
Dm_00009317-RA	312	137.424	172	225.873
Dm_00010173-RA	1548	1371.49	270	35.528
Dm_00010171-RA	228	59.2485	14	42.6433
Dm_00010172-RA	258	86.0936	0	0
Dm_00009367-RA	1566	1389.49	426	55.3292
Dm_00009368-RA	171	16.849	50	535.546
Dm_00009369-RA	984	807.491	123	27.4896
Dm_00009983-RA	1065	888.491	28	5.68729
Dm_00009982-RA	975	798.491	8	1.80809
Dm_00009984-RA	537	360.538	0	0
Dm_00009718-RA	1158	981.491	1061	195.087
Dm_00009717-RA	753	576.491	168	52.5917
Dm_00009950-RA	1842	1665.49	0	0
Dm_00009953-RA	1437	1260.49	99	14.1741
