target_id	length	eff_length	est_counts	tpm
Dm_00006276-RA	1017	827.225	95	12.3689
Dm_00008772-RA	1272	1082.23	89	8.85734
Dm_00008770-RA	1722	1532.23	190	13.3556
Dm_00008771-RA	636	446.273	66	15.9285
Dm_00008682-RA	906	716.225	27	4.06018
Dm_00008591-RA	1308	1118.23	164	15.7959
Dm_00008592-RA	2436	2246.23	678	32.5093
Dm_00008593-RA	759	569.225	1211	229.135
Dm_00008594-RA	969	779.225	759	104.908
Dm_00010209-RA	468	278.987	0	0
Dm_00010051-RA	693	503.225	8	1.71222
Dm_00009727-RA	234	58.9337	0	0
Dm_00009728-RA	1161	971.225	0	0
Dm_00009413-RA	1368	1178.23	330	30.1659
Dm_00009412-RA	2105	1915.23	3440	193.45
Dm_00009411-RA	2682	2492.23	205	8.85926
Dm_00009410-RA	432	243.197	11	4.87154
Dm_00009021-RA	1668	1478.23	1994	145.283
Dm_00009020-RA	414	225.43	16	7.64433
Dm_00009748-RA	1554	1364.23	265	20.9214
Dm_00009749-RA	1092	902.225	551	65.776
Dm_00009750-RA	941	751.225	243	34.8391
Dm_00010290-RA	1116	926.225	96	11.1631
Dm_00010291-RA	969	779.225	115	15.8952
Dm_00007855-RA	945	755.225	417	59.469
Dm_00007856-RA	786	596.225	152.861	27.6133
Dm_00007858-RA	2466	2276.23	587	27.775
Dm_00007859-RA	2304	2114.23	349	17.7789
Dm_00007857-RA	873	683.225	89	14.03
Dm_00009353-RA	471	281.959	29	11.0775
Dm_00009317-RA	312	126.814	130	110.41
Dm_00010173-RA	1548	1358.23	502	39.8073
Dm_00010171-RA	228	54.328	30	59.4742
Dm_00010172-RA	258	78.564	1	1.3709
Dm_00009367-RA	1566	1376.23	605	47.3475
Dm_00009368-RA	171	16.5287	48	312.775
Dm_00009369-RA	984	794.225	193	26.1725
Dm_00009983-RA	1065	875.225	21	2.58423
Dm_00009982-RA	975	785.225	20	2.74326
Dm_00009984-RA	537	347.541	0	0
Dm_00009718-RA	1158	968.225	1602	178.204
Dm_00009717-RA	753	563.225	266	50.8663
Dm_00009950-RA	1842	1652.23	1	0.0651871
Dm_00009953-RA	1437	1247.23	217	18.739
Dm_00009948-RA	1638	1448.23	614	45.6629
Dm_00009949-RA	879	689.225	103	16.0956
Dm_00009951-RA	729	539.225	0	0
Dm_00009952-RA	444	255.123	0	0
Dm_00009009-RA	738	548.225	1	0.196459
Dm_00009010-RA	303	118.431	1.00375	0.912833
Dm_00009007-RA	891	701.225	0	0
Dm_00009008-RA	1164	974.225	66	7.29651
Dm_00009011-RA	3048	2858.23	1.00015	0.0376879
Dm_00009012-RA	684	494.225	0	0
Dm_00010080-RA	1113	923.225	4	0.466641
Dm_00010081-RA	354	166.605	194	125.413
Dm_00010084-RA	1518	1328.23	331	26.8403
Dm_00010083-RA	1140	950.225	152	17.2285
Dm_00010082-RA	375	187.037	55	31.6713
Dm_00010098-RA	1200	1010.23	5	0.533068
Dm_00010096-RA	390	201.743	0	0
Dm_00010097-RA	666	476.225	200	45.2323
Dm_00008796-RA	414	225.43	0	0
Dm_00010370-RA	1886	1696.23	464	29.4622
Dm_00010369-RA	192	29.5462	0	0
Dm_00009774-RA	1998	1808.23	682	40.6221
Dm_00009775-RA	354	166.605	105	67.8784
Dm_00010288-RA	1401	1211.23	234	20.8076
Dm_00009493-RA	963	773.225	141	19.6401
Dm_00009494-RA	984	794.225	217	29.4271
Dm_00009495-RA	714	524.225	0	0
Dm_00006316-RA	993	803.225	7	0.938624
Dm_00008938-RA	897	707.225	188	28.6306
Dm_00008942-RA	1680	1490.23	534	38.594
Dm_00008940-RA	834	644.225	112	18.7245
Dm_00008939-RA	651	461.273	71	16.578
Dm_00008941-RA	531	341.575	129	40.6757
Dm_00010031-RA	3168	2978.23	760	27.4844
Dm_00009533-RA	1185	995.225	121	13.0947
Dm_00009536-RA	1041	851.225	746.21	94.4164
Dm_00009535-RA	792	602.225	924	165.251
Dm_00009534-RA	1146	956.225	1113	125.362
Dm_00009696-RA	606	416.317	0	0
Dm_00009720-RA	456	267.123	32	12.9024
Dm_00009719-RA	795	605.225	0	0
Dm_00009254-RA	1287	1097.23	59	5.79145
Dm_00009255-RA	4353	4163.23	95	2.45768
Dm_00009256-RA	834	644.225	398	66.539
Dm_00009072-RA	282	99.2854	0	0
Dm_00009813-RA	6525	6335.23	685	11.6455
Dm_00009814-RA	2781	2591.23	108	4.489
Dm_00009915-RA	564	374.433	0	0
Dm_00009914-RA	258	78.564	0	0
Dm_00009695-RA	2650	2460.23	1219	53.3654
Dm_00009694-RA	624	434.317	231	57.2844
Dm_00009693-RA	861	671.225	159	25.5129
Dm_00008273-RA	1188	998.225	22	2.3737
Dm_00008274-RA	912	722.225	62	9.24592
Dm_00008656-RA	612	422.317	0	0
Dm_00009771-RA	1848	1658.23	21	1.36398
Dm_00010784-RA	594	404.317	0	0
Dm_00010112-RA	711	521.225	1024	211.595
Dm_00010111-RA	402	213.474	167	84.2563
Dm_00009955-RA	255	76.0599	37	52.3935
Dm_00009954-RA	1899	1709.23	248	15.6273
Dm_00010107-RA	1728	1538.23	426.275	29.847
Dm_00010108-RA	582	392.357	2	0.549009
Dm_00010391-RA	2043	1853.23	1281	74.4478
Dm_00010390-RA	711	521.225	0	0
Dm_00008774-RA	1182	992.225	291	31.5874
Dm_00008773-RA	2106	1916.23	356	20.0094
Dm_00009260-RA	264	83.5533	2256	2908.08
Dm_00009262-RA	1596	1406.23	1056	80.8798
Dm_00009259-RA	873	683.225	0	0
Dm_00009261-RA	858	668.225	308	49.6431
Dm_00010532-RA	2697	2507.23	153	6.57248
Dm_00008895-RA	687	497.225	828	179.353
Dm_00010337-RA	1866	1676.23	1161	74.5986
Dm_00010336-RA	1530	1340.23	508	40.8241
Dm_00010339-RA	1194	1004.23	47	5.04078
Dm_00010335-RA	630	440.317	557	136.245
Dm_00010338-RA	594	404.317	283	75.3868
Dm_00008749-RA	558	368.47	512	149.658
Dm_00008748-RA	213	43.6901	64.0849	157.981
Dm_00008876-RA	1122	932.225	261	30.1544
Dm_00008877-RA	1599	1409.23	0	0
Dm_00008875-RA	630	440.317	0	0
Dm_00009056-RA	951	761.225	0	0
Dm_00010140-RA	3342	3152.23	28	0.956691
Dm_00009531-RA	459	270.096	0	0
Dm_00009530-RA	525	335.575	0	0
Dm_00009739-RA	1890	1700.23	142	8.99524
Dm_00009740-RA	1218	1028.23	82	8.58927
Dm_00009741-RA	2091	1901.23	365	20.6771
Dm_00010362-RA	240	63.7331	245	414.03
Dm_00010363-RA	1167	977.225	0	0
Dm_00010361-RA	534	344.541	0	0
Dm_00009129-RA	2028	1838.23	303	17.7531
Dm_00009128-RA	915	725.225	94	13.96
Dm_00009306-RA	1404	1214.23	22	1.95144
Dm_00009305-RA	1164	974.225	126	13.9297
Dm_00009307-RA	1806	1616.23	605	40.3166
Dm_00009499-RA	183	23.6845	208	945.866
Dm_00009501-RA	870	680.225	0	0
Dm_00009500-RA	498	308.871	929	323.944
Dm_00010493-RA	3159	2969.23	38	1.37839
Dm_00010494-RA	1440	1250.23	2259	194.607
Dm_00009313-RA	1662	1472.23	182.1	13.3219
Dm_00009314-RA	420	231.316	14.6159	6.80538
Dm_00009349-RA	687	497.225	277	60.0009
Dm_00009351-RA	1443	1253.23	311	26.7277
Dm_00009352-RA	3111	2921.23	0	0
Dm_00009350-RA	648	458.273	2	0.470042
Dm_00009554-RA	933	743.225	159	23.0413
Dm_00010117-RA	876	686.225	157	24.6413
Dm_00010120-RA	1881	1691.23	181	11.5268
Dm_00010119-RA	4431	4241.23	464	11.783
Dm_00010118-RA	1494	1304.23	342	28.2426
Dm_00007975-RA	1485	1295.23	383	31.8482
Dm_00007974-RA	942	752.225	530	75.8855
Dm_00007970-RA	447	258.123	185	77.1926
Dm_00007971-RA	1302	1112.23	379	36.701
Dm_00007973-RA	762	572.225	4	0.752877
Dm_00007972-RA	1257	1067.23	50	5.04597
Dm_00008368-RA	1161	971.225	571	63.3209
Dm_00008369-RA	585	395.357	15	4.08632
Dm_00008843-RA	1494	1304.23	654	54.0077
Dm_00008840-RA	2103	1913.23	185.466	10.4407
Dm_00008839-RA	1515	1325.23	95.5343	7.76427
Dm_00008841-RA	1482	1292.23	163	13.5856
Dm_00008842-RA	942	752.225	187	26.7747
Dm_00008381-RA	606	416.317	159	41.1343
Dm_00008383-RA	846	656.225	191.011	31.3499
Dm_00008384-RA	387	198.803	78	42.2573
Dm_00008382-RA	384	195.863	96.9892	53.3337
Dm_00009073-RA	546	356.506	0	0
Dm_00010371-RA	240	63.7331	287	485.007
Dm_00008977-RA	2196	2006.23	406.284	21.8113
Dm_00008976-RA	996	806.225	190	25.3821
Dm_00008269-RA	1308	1118.23	17	1.63738
Dm_00008270-RA	723	533.225	0	0
Dm_00009303-RA	801	611.225	255	44.9335
Dm_00009304-RA	408	219.452	0.0556	0.0272876
Dm_00009862-RA	462	273.015	0	0
Dm_00010316-RA	594	404.317	0	0
Dm_00008332-RA	1092	902.225	94	11.2213
Dm_00008333-RA	789	599.225	48.5685	8.72962
Dm_00009851-RA	1779	1589.23	429	29.0739
Dm_00009850-RA	864	674.225	132	21.0863
Dm_00009852-RA	1932	1742.23	463	28.6225
Dm_00008652-RA	2698	2508.23	65	2.79112
