target_id	length	eff_length	est_counts	tpm
Dm_00006276-RA	1017	821.852	236	24.8222
Dm_00008772-RA	1272	1076.85	146	11.7197
Dm_00008770-RA	1722	1526.85	174	9.85084
Dm_00008771-RA	636	441.104	48	9.40636
Dm_00008682-RA	906	710.852	497	60.4364
Dm_00008591-RA	1308	1112.85	58	4.50518
Dm_00008592-RA	2436	2240.85	424	16.3559
Dm_00008593-RA	759	563.915	2561	392.57
Dm_00008594-RA	969	773.852	1007	112.485
Dm_00010209-RA	468	273.936	0	0
Dm_00010051-RA	693	497.915	10	1.73607
Dm_00009727-RA	234	57.8281	0	0
Dm_00009728-RA	1161	965.852	0	0
Dm_00009413-RA	1368	1172.85	390	28.7437
Dm_00009412-RA	2105	1909.85	476	21.5441
Dm_00009411-RA	2682	2486.85	147	5.10962
Dm_00009410-RA	432	238.29	15	5.44135
Dm_00009021-RA	1668	1472.85	147	8.62739
Dm_00009020-RA	414	220.653	41	16.0618
Dm_00009748-RA	1554	1358.85	258	16.4123
Dm_00009749-RA	1092	896.852	316	30.457
Dm_00009750-RA	941	745.852	260	30.133
Dm_00010290-RA	1116	920.852	106	9.95032
Dm_00010291-RA	969	773.852	3	0.335108
Dm_00007855-RA	945	749.852	431	49.6847
Dm_00007856-RA	786	590.915	202.801	29.6665
Dm_00007858-RA	2466	2270.85	553	21.0503
Dm_00007859-RA	2304	2108.85	265	10.8623
Dm_00007857-RA	873	677.852	25	3.18806
Dm_00009353-RA	471	276.909	43	13.4231
Dm_00009317-RA	312	123.329	107	74.9962
Dm_00010173-RA	1548	1352.85	389	24.8554
Dm_00010171-RA	228	53.3581	37	59.9408
Dm_00010172-RA	258	76.2709	6	6.80007
Dm_00009367-RA	1566	1370.85	801	50.5083
Dm_00009368-RA	171	16.4025	84	442.681
Dm_00009369-RA	984	788.852	446	48.872
Dm_00009983-RA	1065	869.852	33	3.27936
Dm_00009982-RA	975	779.852	9	0.997589
Dm_00009984-RA	537	342.325	0	0
Dm_00009718-RA	1158	962.852	1445	129.727
Dm_00009717-RA	753	557.915	254	39.3538
Dm_00009950-RA	1842	1646.85	24	1.25973
Dm_00009953-RA	1437	1241.85	175	12.1812
Dm_00009948-RA	1638	1442.85	482	28.8766
Dm_00009949-RA	879	683.852	160	20.2246
Dm_00009951-RA	729	533.915	0	0
Dm_00009952-RA	444	250.121	0	0
Dm_00009009-RA	738	542.915	1	0.159217
Dm_00009010-RA	303	115.146	1.00382	0.753573
Dm_00009007-RA	891	695.852	0	0
Dm_00009008-RA	1164	968.852	24	2.14129
Dm_00009011-RA	3048	2852.85	26.0093	0.788081
Dm_00009012-RA	684	488.964	2	0.353569
Dm_00010080-RA	1113	917.852	8	0.753422
Dm_00010081-RA	354	162.466	433	230.381
Dm_00010084-RA	1518	1322.85	273	17.8391
Dm_00010083-RA	1140	944.852	216	19.7611
Dm_00010082-RA	375	182.478	110	52.1078
Dm_00010098-RA	1200	1004.85	0	0
Dm_00010096-RA	390	197.056	0	0
Dm_00010097-RA	666	471.059	130	23.8555
Dm_00008796-RA	414	220.653	0	0
Dm_00010370-RA	1886	1690.85	522	26.6862
Dm_00010369-RA	192	29.272	0	0
Dm_00009774-RA	1998	1802.85	330	15.8225
Dm_00009775-RA	354	162.466	145	77.1484
Dm_00010288-RA	1401	1205.85	86	6.16489
Dm_00009493-RA	963	767.852	323	36.3619
Dm_00009494-RA	984	788.852	117	12.8207
Dm_00009495-RA	714	518.915	0	0
Dm_00006316-RA	993	797.852	6	0.650055
Dm_00008938-RA	897	701.852	212	26.1103
Dm_00008942-RA	1680	1484.85	483	28.118
Dm_00008940-RA	834	638.852	66	8.93028
Dm_00008939-RA	651	456.059	47	8.90836
Dm_00008941-RA	531	336.359	90	23.1292
Dm_00010031-RA	3168	2972.85	569	16.5447
Dm_00009533-RA	1185	989.852	146	12.7498
Dm_00009536-RA	1041	845.852	442.417	45.2125
Dm_00009535-RA	792	596.915	1560	225.909
Dm_00009534-RA	1146	950.852	2235	203.182
