target_id	length	eff_length	est_counts	tpm
Dm_00006276-RA	1017	813.634	190	14.7948
Dm_00008772-RA	1272	1068.63	183	10.8494
Dm_00008770-RA	1722	1518.63	271	11.3057
Dm_00008771-RA	636	432.933	71	10.3901
Dm_00008682-RA	906	702.634	14	1.26236
Dm_00008591-RA	1308	1104.63	482	27.6447
Dm_00008592-RA	2436	2232.63	916	25.9933
Dm_00008593-RA	759	555.751	1635	186.389
Dm_00008594-RA	969	765.634	988	81.7559
Dm_00010209-RA	468	266.107	0	0
Dm_00010051-RA	693	489.751	1	0.129362
Dm_00009727-RA	234	56.5138	0	0
Dm_00009728-RA	1161	957.634	1	0.0661582
Dm_00009413-RA	1368	1164.63	327	17.7886
Dm_00009412-RA	2105	1901.63	1626	54.1722
Dm_00009411-RA	2682	2478.63	247	6.31346
Dm_00009410-RA	432	231.018	19	5.21064
Dm_00009021-RA	1668	1464.63	205	8.86764
Dm_00009020-RA	414	213.601	150	44.491
Dm_00009748-RA	1554	1350.63	95	4.45625
Dm_00009749-RA	1092	888.634	513	36.5744
Dm_00009750-RA	941	737.634	230	19.7547
Dm_00010290-RA	1116	912.634	144	9.99653
Dm_00010291-RA	969	765.634	2	0.165498
Dm_00007855-RA	945	741.634	377	32.2059
Dm_00007856-RA	786	582.751	262	28.484
Dm_00007858-RA	2466	2262.63	1246	34.8889
Dm_00007859-RA	2304	2100.63	574	17.3119
Dm_00007857-RA	873	669.634	119	11.2588
Dm_00009353-RA	471	269.053	10	2.35475
Dm_00009317-RA	312	119.106	183	97.3418
Dm_00010173-RA	1548	1344.63	677	31.8983
Dm_00010171-RA	228	52.2224	39	47.3141
Dm_00010172-RA	258	74.3206	8	6.81968
Dm_00009367-RA	1566	1362.63	1126	52.3531
Dm_00009368-RA	171	16.2219	96	374.932
Dm_00009369-RA	984	780.634	150	12.1738
Dm_00009983-RA	1065	861.634	173	12.7206
Dm_00009982-RA	975	771.634	7	0.574738
Dm_00009984-RA	537	334.219	0	0
Dm_00009718-RA	1158	954.634	2832	187.949
Dm_00009717-RA	753	549.751	366	42.1792
Dm_00009950-RA	1842	1638.63	1	0.0386635
Dm_00009953-RA	1437	1233.63	326	16.7423
Dm_00009948-RA	1638	1434.63	766	33.8276
Dm_00009949-RA	879	675.634	161	15.0972
