target_id	length	eff_length	est_counts	tpm
Dm_00006276-RA	1017	815.458	185	18.5876
Dm_00008772-RA	1272	1070.46	179	13.7005
Dm_00008770-RA	1722	1520.46	227	12.2322
Dm_00008771-RA	636	434.726	80	15.0775
Dm_00008682-RA	906	704.458	2432	282.854
Dm_00008591-RA	1308	1106.46	8	0.592392
Dm_00008592-RA	2436	2234.46	596	21.8539
Dm_00008593-RA	759	557.628	2979	437.703
Dm_00008594-RA	969	767.458	807	86.1535
Dm_00010209-RA	468	267.595	0	0
Dm_00010051-RA	693	491.679	7	1.16646
Dm_00009727-RA	234	56.9048	0	0
Dm_00009728-RA	1161	959.458	0	0
Dm_00009413-RA	1368	1166.46	353	24.7948
Dm_00009412-RA	2105	1903.46	1121	48.2521
Dm_00009411-RA	2682	2480.46	178	5.87953
Dm_00009410-RA	432	232.45	5	1.76236
Dm_00009021-RA	1668	1466.46	370	20.6722
Dm_00009020-RA	414	214.762	22	8.39306
Dm_00009748-RA	1554	1352.46	848	51.372
Dm_00009749-RA	1092	890.458	718	66.064
Dm_00009750-RA	941	739.458	319	35.3453
Dm_00010290-RA	1116	914.458	81	7.25731
Dm_00010291-RA	969	767.458	0	0
Dm_00007855-RA	945	743.458	671	73.9469
Dm_00007856-RA	786	584.458	208	29.1584
Dm_00007858-RA	2466	2264.46	980	35.4581
Dm_00007859-RA	2304	2102.46	596	23.2259
Dm_00007857-RA	873	671.458	46	5.61297
Dm_00009353-RA	471	270.541	36	10.9024
Dm_00009317-RA	312	119.719	103	70.4903
Dm_00010173-RA	1548	1346.46	337	20.5065
Dm_00010171-RA	228	52.6456	13	20.2319
Dm_00010172-RA	258	74.8212	4	4.38016
Dm_00009367-RA	1566	1364.46	1100	66.0521
Dm_00009368-RA	171	16.4348	95	473.603
Dm_00009369-RA	984	782.458	108	11.3088
Dm_00009983-RA	1065	863.458	46	4.36486
Dm_00009982-RA	975	773.458	167	17.6902
Dm_00009984-RA	537	335.943	0	0
