target_id	length	eff_length	est_counts	tpm
Dm_00006276-RA	1017	813.185	182	18.545
Dm_00008772-RA	1272	1068.18	167	12.9543
Dm_00008770-RA	1722	1518.18	218	11.8981
Dm_00008771-RA	636	432.494	54	10.3457
Dm_00008682-RA	906	702.185	306	36.109
Dm_00008591-RA	1308	1104.18	15	1.12563
Dm_00008592-RA	2436	2232.18	1453	53.9362
Dm_00008593-RA	759	555.247	915	136.546
Dm_00008594-RA	969	765.185	878	95.0765
Dm_00010209-RA	468	266.135	0	0
Dm_00010051-RA	693	489.404	2	0.338616
Dm_00009727-RA	234	57.2674	0	0
Dm_00009728-RA	1161	957.185	3	0.259699
Dm_00009413-RA	1368	1164.18	245	17.4377
Dm_00009412-RA	2105	1901.18	794	34.6052
Dm_00009411-RA	2682	2478.18	157	5.24942
Dm_00009410-RA	432	231.143	12	4.30175
Dm_00009021-RA	1668	1464.18	462	26.1452
Dm_00009020-RA	414	213.977	140	54.2132
Dm_00009748-RA	1554	1350.18	192	11.7829
Dm_00009749-RA	1092	888.185	325	30.3197
Dm_00009750-RA	941	737.185	304	34.1698
Dm_00010290-RA	1116	912.185	51	4.63268
Dm_00010291-RA	969	765.185	1	0.108288
Dm_00007855-RA	945	741.185	217	24.2593
Dm_00007856-RA	786	582.247	239.554	34.0912
Dm_00007858-RA	2466	2262.18	802	29.3759
Dm_00007859-RA	2304	2100.18	601	23.7117
Dm_00007857-RA	873	669.185	76	9.4105
Dm_00009353-RA	471	269.001	10	3.08028
Dm_00009317-RA	312	119.96	201	138.837
Dm_00010173-RA	1548	1344.18	536	33.0408
Dm_00010171-RA	228	53.1321	13	20.2736
Dm_00010172-RA	258	75.555	4	4.38674
Dm_00009367-RA	1566	1362.18	963	58.5781
Dm_00009368-RA	171	16.6138	68	339.145
Dm_00009369-RA	984	780.185	55	5.84131
Dm_00009983-RA	1065	861.185	105	10.1027
Dm_00009982-RA	975	771.185	567	60.9214
Dm_00009984-RA	537	334.01	0	0
Dm_00009718-RA	1158	954.185	5495	477.178
Dm_00009717-RA	753	549.247	138	20.8189
Dm_00009950-RA	1842	1638.18	1	0.0505804
Dm_00009953-RA	1437	1233.18	176	11.8258
Dm_00009948-RA	1638	1434.18	649	37.496
Dm_00009949-RA	879	675.185	165	20.2491
Dm_00009951-RA	729	525.301	0	0
Dm_00009952-RA	444	242.62	0	0
Dm_00009009-RA	738	534.301	1	0.155081
Dm_00009010-RA	303	112.314	1.00844	0.743976
Dm_00009007-RA	891	687.185	0	0
Dm_00009008-RA	1164	960.185	57	4.91887
Dm_00009011-RA	3048	2844.18	13.0115	0.379066
Dm_00009012-RA	684	480.404	0	0
Dm_00010080-RA	1113	909.185	8	0.729093
Dm_00010081-RA	354	157.52	76	39.9781
Dm_00010084-RA	1518	1314.18	674	42.4961
