target_id	length	eff_length	est_counts	tpm
Dm_00006276-RA	1017	818.369	84	10.4206
Dm_00008772-RA	1272	1073.37	122	11.5391
Dm_00008770-RA	1722	1523.37	215	14.3283
Dm_00008771-RA	636	437.517	87	20.1877
Dm_00008682-RA	906	707.369	168	24.1116
Dm_00008591-RA	1308	1109.37	33	3.01995
Dm_00008592-RA	2436	2237.37	1020	46.2834
Dm_00008593-RA	759	560.369	958	173.562
Dm_00008594-RA	969	770.369	886	116.761
Dm_00010209-RA	468	270.224	0	0
Dm_00010051-RA	693	494.424	5	1.02668
Dm_00009727-RA	234	57.0788	0	0
Dm_00009728-RA	1161	962.369	0	0
Dm_00009413-RA	1368	1169.37	217	18.8396
Dm_00009412-RA	2105	1906.37	567	30.1952
Dm_00009411-RA	2682	2483.37	189	7.72651
Dm_00009410-RA	432	234.827	12	5.18795
Dm_00009021-RA	1668	1469.37	154	10.6403
Dm_00009020-RA	414	217.145	33	15.4286
Dm_00009748-RA	1554	1355.37	243	18.2017
Dm_00009749-RA	1092	893.369	239	27.16
Dm_00009750-RA	941	742.369	294	40.2059
Dm_00010290-RA	1116	917.369	120	13.28
Dm_00010291-RA	969	770.369	6	0.790706
Dm_00007855-RA	945	746.369	494	67.1948
Dm_00007856-RA	786	587.369	200	34.5686
Dm_00007858-RA	2466	2267.37	901	40.3427
Dm_00007859-RA	2304	2105.37	671	32.3561
Dm_00007857-RA	873	674.369	57	8.58103
Dm_00009353-RA	471	273.142	30	11.1505
Dm_00009317-RA	312	121.271	573	479.688
Dm_00010173-RA	1548	1349.37	425	31.9757
Dm_00010171-RA	228	52.8055	24	46.1418
Dm_00010172-RA	258	75.402	4	5.38567
Dm_00009367-RA	1566	1367.37	845	62.7384
Dm_00009368-RA	171	16.4387	90	555.826
Dm_00009369-RA	984	785.369	109	14.0901
Dm_00009983-RA	1065	866.369	19	2.22645
Dm_00009982-RA	975	776.369	10	1.30766
Dm_00009984-RA	537	338.625	0	0
Dm_00009718-RA	1158	959.369	2676	283.18
Dm_00009717-RA	753	554.369	190	34.795
Dm_00009950-RA	1842	1643.37	4	0.247108
Dm_00009953-RA	1437	1238.37	176	14.4286
Dm_00009948-RA	1638	1439.37	641	45.2114
Dm_00009949-RA	879	680.369	122	18.2045
Dm_00009951-RA	729	530.424	0	0
Dm_00009952-RA	444	246.56	1	0.411756
Dm_00009009-RA	738	539.424	1.00803	0.189717
Dm_00009010-RA	303	113.189	1.01032	0.906186
Dm_00009007-RA	891	692.369	0	0
Dm_00009008-RA	1164	965.369	95.9181	10.0872
Dm_00009011-RA	3048	2849.37	22.0179	0.784494
Dm_00009012-RA	684	485.424	3	0.627427
Dm_00010080-RA	1113	914.369	5	0.555151
Dm_00010081-RA	354	159.842	210	133.38
Dm_00010084-RA	1518	1319.37	469	36.0885
Dm_00010083-RA	1140	941.369	176	18.9808
Dm_00010082-RA	375	179.63	47	26.5632
Dm_00010098-RA	1200	1001.37	7.21189	0.731168
Dm_00010096-RA	390	194.065	0	0
Dm_00010097-RA	666	467.471	166	36.0509
Dm_00008796-RA	414	217.145	0	0
Dm_00010370-RA	1886	1687.37	609	36.6412
Dm_00010369-RA	192	28.7238	0	0
Dm_00009774-RA	1998	1799.37	483	27.2514
Dm_00009775-RA	354	159.842	124	78.7578
Dm_00010288-RA	1401	1202.37	84	7.09258
Dm_00009493-RA	963	764.369	409	54.3229
Dm_00009494-RA	984	785.369	212	27.4047
Dm_00009495-RA	714	515.424	0	0
Dm_00006316-RA	993	794.369	10	1.27803
Dm_00008938-RA	897	698.369	662	96.2355
Dm_00008942-RA	1680	1481.37	563	38.584
Dm_00008940-RA	834	635.369	143	22.8493
Dm_00008939-RA	651	452.517	122	27.3708
Dm_00008941-RA	531	332.658	135	41.2001
Dm_00010031-RA	3168	2969.37	983	33.6087
Dm_00009533-RA	1185	986.369	139	14.3066
Dm_00009536-RA	1041	842.369	579.998	69.9015
Dm_00009535-RA	792	593.369	1739	297.534
Dm_00009534-RA	1146	947.369	4658	499.163
Dm_00009696-RA	606	407.517	0	0
Dm_00009720-RA	456	258.409	27	10.6076
Dm_00009719-RA	795	596.369	0	0
Dm_00009254-RA	1287	1088.37	91	8.48844
Dm_00009255-RA	4353	4154.37	98	2.39488
Dm_00009256-RA	834	635.369	311	49.6932
Dm_00009072-RA	282	95.2234	0	0
Dm_00009813-RA	6525	6326.37	1029	16.5129
Dm_00009814-RA	2781	2582.37	229	9.00284
Dm_00009915-RA	564	365.59	0	0
Dm_00009914-RA	258	75.402	0	0
Dm_00009695-RA	2650	2451.37	1613	66.8018
Dm_00009694-RA	624	425.517	257	61.3167
Dm_00009693-RA	861	662.369	252	38.6245
Dm_00008273-RA	1188	989.369	10	1.02613
Dm_00008274-RA	912	713.369	75	10.6736
Dm_00008656-RA	612	413.517	0	0
Dm_00009771-RA	1848	1649.37	10	0.615524
Dm_00010784-RA	594	395.517	0	0
Dm_00010112-RA	711	512.424	977	193.566
Dm_00010111-RA	402	205.44	164	81.0441
Dm_00009955-RA	255	72.9774	53	73.731
Dm_00009954-RA	1899	1700.37	314	18.7477
Dm_00010107-RA	1728	1529.37	490	32.5272
Dm_00010108-RA	582	383.517	1	0.264715
Dm_00010391-RA	2043	1844.37	1860	102.383
Dm_00010390-RA	711	512.424	3	0.594367
Dm_00008774-RA	1182	983.369	400	41.2958
Dm_00008773-RA	2106	1907.37	478	25.4423
Dm_00009260-RA	264	80.3508	2229	2816.32
Dm_00009262-RA	1596	1397.37	1071	77.811
Dm_00009259-RA	873	674.369	4	0.602178
Dm_00009261-RA	858	659.369	319	49.1162
Dm_00010532-RA	2697	2498.37	222	9.02109
Dm_00008895-RA	687	488.424	1007.09	209.332
Dm_00010337-RA	1866	1667.37	3125	190.275
Dm_00010336-RA	1530	1331.37	595	45.3713
Dm_00010339-RA	1194	995.369	38	3.87581
Dm_00010335-RA	630	431.517	118	27.7618
Dm_00010338-RA	594	395.517	263	67.5077
Dm_00008749-RA	558	359.59	410	115.755
Dm_00008748-RA	213	42.4682	43.5602	104.133
Dm_00008876-RA	1122	923.369	330	36.2828
Dm_00008877-RA	1599	1400.37	2	0.144994
Dm_00008875-RA	630	431.517	0	0
Dm_00009056-RA	951	752.369	0	0
Dm_00010140-RA	3342	3143.37	20	0.645947
Dm_00009531-RA	459	261.357	0	0
Dm_00009530-RA	525	326.724	0	0
Dm_00009739-RA	1890	1691.37	209	12.545
Dm_00009740-RA	1218	1019.37	117	11.6524
Dm_00009741-RA	2091	1892.37	328	17.5967
Dm_00010362-RA	240	61.4939	264	435.848
Dm_00010363-RA	1167	968.369	0	0
Dm_00010361-RA	534	335.658	0	0
Dm_00009129-RA	2028	1829.37	315	17.4812
Dm_00009128-RA	915	716.369	37	5.24357
Dm_00009306-RA	1404	1205.37	49	4.12704
Dm_00009305-RA	1164	965.369	178	18.7193
Dm_00009307-RA	1806	1607.37	190	12.0005
Dm_00009499-RA	183	23.2167	187	817.718
Dm_00009501-RA	870	671.369	1	0.151217
Dm_00009500-RA	498	299.942	1187	401.769
Dm_00010493-RA	3159	2960.37	74	2.53775
Dm_00010494-RA	1440	1241.37	2720	222.449
Dm_00009313-RA	1662	1463.37	219.628	15.2369
Dm_00009314-RA	420	223.079	20.3373	9.25546
Dm_00009349-RA	687	488.424	353	73.3738
Dm_00009351-RA	1443	1244.37	597	48.7066
Dm_00009352-RA	3111	2912.37	2	0.0697182
Dm_00009350-RA	648	449.517	2	0.451696
Dm_00009554-RA	933	734.369	116	16.0364
Dm_00010117-RA	876	677.369	183	27.4276
Dm_00010120-RA	1881	1682.37	130	7.84485
Dm_00010119-RA	4431	4232.37	466	11.178
Dm_00010118-RA	1494	1295.37	211	16.5368
Dm_00007975-RA	1485	1286.37	246	19.4148
Dm_00007974-RA	942	743.369	659	90.0002
Dm_00007970-RA	447	249.511	108	43.9438
Dm_00007971-RA	1302	1103.37	464.857	42.7722
Dm_00007973-RA	762	563.369	13	2.34268
Dm_00007972-RA	1257	1058.37	74.1426	7.11202
Dm_00008368-RA	1161	962.369	1277	134.714
Dm_00008369-RA	585	386.517	10	2.6266
Dm_00008843-RA	1494	1295.37	679	53.2156
Dm_00008840-RA	2103	1904.37	187.846	10.0141
Dm_00008839-RA	1515	1316.37	37.154	2.86544
Dm_00008841-RA	1482	1283.37	168	13.2899
Dm_00008842-RA	942	743.369	161	21.9879
Dm_00008381-RA	606	407.517	115	28.6494
Dm_00008383-RA	846	647.369	169.213	26.5365
Dm_00008384-RA	387	191.181	75	39.8271
Dm_00008382-RA	384	188.277	75.7873	40.866
Dm_00009073-RA	546	347.59	0	0
Dm_00010371-RA	240	61.4939	431	711.554
Dm_00008977-RA	2196	1997.37	800.034	40.6643
Dm_00008976-RA	996	797.369	164	20.8808
Dm_00008269-RA	1308	1109.37	4	0.366055
Dm_00008270-RA	723	524.424	0	0
Dm_00009303-RA	801	602.369	314	52.9212
Dm_00009304-RA	408	211.252	3.75136	1.80281
Dm_00009862-RA	462	264.331	2.07219	0.795876
Dm_00010316-RA	594	395.517	0	0
Dm_00008332-RA	1092	893.369	200	22.728
Dm_00008333-RA	789	590.369	43	7.39447
Dm_00009851-RA	1779	1580.37	464	29.8073
Dm_00009850-RA	864	665.369	186	28.38
Dm_00009852-RA	1932	1733.37	449	26.2977
Dm_00008652-RA	2698	2499.37	57	2.3153
Dm_00008653-RA	456	258.409	9	3.53588
Dm_00010127-RA	3123	2924.37	273	9.47748
Dm_00010128-RA	624	425.517	30	7.1576
Dm_00010221-RA	816	617.369	0	0
Dm_00009485-RA	1305	1106.37	33	3.02814
Dm_00009484-RA	597	398.517	12.4613	3.17453
Dm_00009483-RA	705	506.424	596	119.48
Dm_00009766-RA	960	761.369	2	0.266684
Dm_00009765-RA	2610	2411.37	172	7.24148
Dm_00010378-RA	711	512.424	1	0.198122
Dm_00010377-RA	426	228.921	0	0
Dm_00010379-RA	912	713.369	171	24.3357
Dm_00010380-RA	804	605.369	6.47227	1.08542
Dm_00011200-RA	603	404.517	224	56.2178
Dm_00011194-RA	834	635.369	852	136.137
Dm_00011196-RA	2163	1964.37	63	3.25597
Dm_00011199-RA	1188	989.369	2391	245.349
Dm_00011195-RA	414	217.145	11	5.14287
Dm_00011197-RA	1131	932.369	22.2302	2.42058
Dm_00011198-RA	1170	971.369	2574.77	269.102
Dm_00009322-RA	408	211.252	11	5.28632
Dm_00009173-RA	930	731.369	449	62.3264
Dm_00010234-RA	318	126.768	0	0
Dm_00008901-RA	750	551.369	61	11.2318
Dm_00008900-RA	894	695.369	17	2.48197
Dm_00010652-RA	777	578.369	0	0
Dm_00010647-RA	1941	1742.37	34	1.98108
Dm_00010650-RA	657	458.517	400	88.5661
Dm_00010649-RA	1995	1796.37	611	34.5309
Dm_00010651-RA	1341	1142.37	443	39.3695
Dm_00010648-RA	723	524.424	33	6.38843
Dm_00010646-RA	528	329.691	7	2.15552
Dm_00010164-RA	408	211.252	160	76.892
Dm_00010421-RA	828	629.369	206	33.2295
