target_id	length	eff_length	est_counts	tpm
Dm_00006276-RA	1017	818.151	94	8.66657
Dm_00008772-RA	1272	1073.15	130.412	9.16666
Dm_00008770-RA	1722	1523.15	287	14.2132
Dm_00008771-RA	636	437.49	68	11.7245
Dm_00008682-RA	906	707.151	127	13.547
Dm_00008591-RA	1308	1109.15	87	5.91672
Dm_00008592-RA	2436	2237.15	1014	34.1897
Dm_00008593-RA	759	560.341	1117	150.367
Dm_00008594-RA	969	770.151	982	96.1808
Dm_00010209-RA	468	270.626	0	0
Dm_00010051-RA	693	494.446	8	1.22046
Dm_00009727-RA	234	58.1665	0	0
Dm_00009728-RA	1161	962.151	0	0
Dm_00009413-RA	1368	1169.15	331	21.3555
Dm_00009412-RA	2105	1906.15	668	26.4345
Dm_00009411-RA	2682	2483.15	170	5.16415
Dm_00009410-RA	432	235.411	10	3.20425
Dm_00009021-RA	1668	1469.15	248	12.7332
Dm_00009020-RA	414	218.026	72	24.9102
Dm_00009748-RA	1554	1355.15	325	18.0904
Dm_00009749-RA	1092	893.151	418	35.3024
Dm_00009750-RA	941	742.151	296	30.0852
Dm_00010290-RA	1116	917.151	140	11.5144
Dm_00010291-RA	969	770.151	4	0.391775
Dm_00007855-RA	945	746.151	557	56.3094
Dm_00007856-RA	786	587.341	252	32.3641
Dm_00007858-RA	2466	2267.15	665	22.1255
Dm_00007859-RA	2304	2105.15	391	14.0103
Dm_00007857-RA	873	674.151	122	13.6507
Dm_00009353-RA	471	273.572	51	14.0621
Dm_00009317-RA	312	122.787	438	269.075
Dm_00010173-RA	1548	1349.15	647	36.174
Dm_00010171-RA	228	53.688	47	66.0349
Dm_00010172-RA	258	77.0175	2	1.95881
Dm_00009367-RA	1566	1367.15	841	46.4015
Dm_00009368-RA	171	16.1077	62	290.342
Dm_00009369-RA	984	785.151	119	11.4326
Dm_00009983-RA	1065	866.151	42	3.6577
Dm_00009982-RA	975	776.151	6	0.58312
Dm_00009984-RA	537	338.898	0	0
Dm_00009718-RA	1158	959.151	2681	210.845
Dm_00009717-RA	753	554.341	250	34.0186
Dm_00009950-RA	1842	1643.15	2	0.0918132
Dm_00009953-RA	1437	1238.15	202	12.3064
Dm_00009948-RA	1638	1439.15	797	41.7739
Dm_00009949-RA	879	680.151	133	14.7502
Dm_00009951-RA	729	530.394	3.74539	0.532662
Dm_00009952-RA	444	247.169	6.25461	1.90879
Dm_00009009-RA	738	539.341	2	0.279717
Dm_00009010-RA	303	114.882	1.01663	0.66752
Dm_00009007-RA	891	692.151	0	0
Dm_00009008-RA	1164	965.151	102	7.97182
Dm_00009011-RA	3048	2849.15	15.0168	0.39757
Dm_00009012-RA	684	485.446	1	0.155386
Dm_00010080-RA	1113	914.151	6	0.495092
Dm_00010081-RA	354	160.559	430	202.016
Dm_00010084-RA	1518	1319.15	565	32.3077
Dm_00010083-RA	1140	941.151	231	18.5142
Dm_00010082-RA	375	180.369	108	45.1664
Dm_00010098-RA	1200	1001.15	1.11741	0.0841912
Dm_00010096-RA	390	194.875	0	0
Dm_00010097-RA	666	467.446	297	47.9267
Dm_00008796-RA	414	218.026	0	0
Dm_00010370-RA	1886	1687.15	579	25.8867
Dm_00010369-RA	192	29.1118	0	0
Dm_00009774-RA	1998	1799.15	483	20.2503
Dm_00009775-RA	354	160.559	163	76.5783
Dm_00010288-RA	1401	1202.15	88	5.52175
Dm_00009493-RA	963	764.151	429	42.3478
Dm_00009494-RA	984	785.151	302	29.0139
Dm_00009495-RA	714	515.446	0	0
Dm_00006316-RA	993	794.151	9	0.854854
Dm_00008938-RA	897	698.151	801	86.5438
Dm_00008942-RA	1680	1481.15	592	30.1492
Dm_00008940-RA	834	635.282	141	16.7419
Dm_00008939-RA	651	452.446	105	17.5055
Dm_00008941-RA	531	332.999	175	39.6413
Dm_00010031-RA	3168	2969.15	894	22.7121
Dm_00009533-RA	1185	986.151	167	12.774
Dm_00009536-RA	1041	842.151	1476.91	132.287
Dm_00009535-RA	792	593.282	2450	311.5
Dm_00009534-RA	1146	947.151	3589	285.829
Dm_00009696-RA	606	407.615	0	0
Dm_00009720-RA	456	258.839	21	6.11987
Dm_00009719-RA	795	596.282	0	0
Dm_00009254-RA	1287	1088.15	105	7.27868
Dm_00009255-RA	4353	4154.15	145	2.63292
Dm_00009256-RA	834	635.282	349	41.4393
Dm_00009072-RA	282	96.592	0	0
Dm_00009813-RA	6525	6326.15	799	9.52708
Dm_00009814-RA	2781	2582.15	161	4.70324
Dm_00009915-RA	564	365.655	0	0
Dm_00009914-RA	258	77.0175	0	0
Dm_00009695-RA	2650	2451.15	1279	39.3598
Dm_00009694-RA	624	425.49	236	41.8384
Dm_00009693-RA	861	662.217	241	27.4517
Dm_00008273-RA	1188	989.151	12	0.915106
Dm_00008274-RA	912	713.151	60	6.34633
Dm_00008656-RA	612	413.615	0	0
Dm_00009771-RA	1848	1649.15	2	0.0914792
Dm_00010784-RA	594	395.655	0	0
Dm_00010112-RA	711	512.446	1586	233.458
Dm_00010111-RA	402	206.39	225	82.2331
Dm_00009955-RA	255	74.6098	32	32.3524
Dm_00009954-RA	1899	1700.15	335	14.8631
Dm_00010107-RA	1728	1529.15	545.255	26.8969
Dm_00010108-RA	582	383.655	2	0.393225
Dm_00010391-RA	2043	1844.15	1666.46	68.1634
Dm_00010390-RA	711	512.446	0	0
Dm_00008774-RA	1182	983.151	436	33.4518
Dm_00008773-RA	2106	1907.15	574	22.7028
Dm_00009260-RA	264	81.8651	3388	3121.75
Dm_00009262-RA	1596	1397.15	1507	81.3622
Dm_00009259-RA	873	674.151	2	0.223782
Dm_00009261-RA	858	659.217	396	45.3126
Dm_00010532-RA	2697	2498.15	252	7.60912
Dm_00008895-RA	687	488.446	1136	175.434
Dm_00010337-RA	1866	1667.15	2700	122.164
Dm_00010336-RA	1530	1331.15	658	37.2865
Dm_00010339-RA	1194	995.151	47	3.56256
Dm_00010335-RA	630	431.49	327	57.1649
Dm_00010338-RA	594	395.655	308	58.7201
Dm_00008749-RA	558	359.655	573	120.177
Dm_00008748-RA	213	43.0056	51.1865	89.7807
Dm_00008876-RA	1122	923.151	443	36.1979
Dm_00008877-RA	1599	1400.15	0	0
Dm_00008875-RA	630	431.49	0	0
Dm_00009056-RA	951	752.151	1	0.100288
Dm_00010140-RA	3342	3143.15	15	0.35998
Dm_00009531-RA	459	261.813	0	0
Dm_00009530-RA	525	327.097	0	0
Dm_00009739-RA	1890	1691.15	273	12.1768
Dm_00009740-RA	1218	1019.15	112	8.28957
Dm_00009741-RA	2091	1892.15	412	16.4246
Dm_00010362-RA	240	62.8936	308	369.4
Dm_00010363-RA	1167	968.151	0	0
Dm_00010361-RA	534	335.965	0	0
Dm_00009129-RA	2028	1829.15	278	11.4643
Dm_00009128-RA	915	716.151	104	10.9542
Dm_00009306-RA	1404	1205.15	55	3.4425
Dm_00009305-RA	1164	965.151	154	12.0359
Dm_00009307-RA	1806	1607.15	237	11.1236
Dm_00009499-RA	183	23.1705	353	1149.19
Dm_00009501-RA	870	671.151	0	0
Dm_00009500-RA	498	300.284	1531	384.588
Dm_00010493-RA	3159	2960.15	99	2.52275
Dm_00010494-RA	1440	1241.15	2209	134.253
Dm_00009313-RA	1662	1463.15	233.702	12.0483
Dm_00009314-RA	420	223.87	22.5033	7.58235
Dm_00009349-RA	687	488.446	604	93.2767
Dm_00009351-RA	1443	1244.15	909.957	55.1697
Dm_00009352-RA	3111	2912.15	31.0431	0.804089
Dm_00009350-RA	648	449.446	0	0
Dm_00009554-RA	933	734.151	180	18.4944
Dm_00010117-RA	876	677.151	220	24.507
Dm_00010120-RA	1881	1682.15	170	7.62319
Dm_00010119-RA	4431	4232.15	479	8.53743
Dm_00010118-RA	1494	1295.15	315	18.3461
Dm_00007975-RA	1485	1286.15	317	18.5917
Dm_00007974-RA	942	743.151	730	74.0966
Dm_00007970-RA	447	250.095	130	39.2095
Dm_00007971-RA	1302	1103.15	567.479	38.8032
Dm_00007973-RA	762	563.341	13	1.7407
Dm_00007972-RA	1257	1058.15	81.521	5.81132
Dm_00008368-RA	1161	962.151	1533	120.185
Dm_00008369-RA	585	386.655	37	7.21823
Dm_00008843-RA	1494	1295.15	761	44.3218
Dm_00008840-RA	2103	1904.15	173.537	6.87454
Dm_00008839-RA	1515	1316.15	99.463	5.70044
Dm_00008841-RA	1482	1283.15	290	17.048
Dm_00008842-RA	942	743.151	250	25.3756
Dm_00008381-RA	606	407.615	125	23.132
Dm_00008383-RA	846	647.217	211.902	24.6967
Dm_00008384-RA	387	191.973	77	30.2555
Dm_00008382-RA	384	189.069	75.0977	29.9611
Dm_00009073-RA	546	347.761	0	0
Dm_00010371-RA	240	62.8936	466	558.897
Dm_00008977-RA	2196	1997.15	658.795	24.8824
Dm_00008976-RA	996	797.151	228	21.5748
Dm_00008269-RA	1308	1109.15	17	1.15614
Dm_00008270-RA	723	524.394	2	0.28769
Dm_00009303-RA	801	602.282	421	52.7273
Dm_00009304-RA	408	212.199	4.22995	1.50364
Dm_00009862-RA	462	264.734	0	0
Dm_00010316-RA	594	395.655	0	0
