target_id	length	eff_length	est_counts	tpm
Dm_00006276-RA	1017	811.325	237	19.9446
Dm_00008772-RA	1272	1066.32	171	10.9491
Dm_00008770-RA	1722	1516.32	274	12.3376
Dm_00008771-RA	636	430.781	90	14.2645
Dm_00008682-RA	906	700.396	70	6.82379
Dm_00008591-RA	1308	1102.32	277	17.157
Dm_00008592-RA	2436	2230.32	1090	33.368
Dm_00008593-RA	759	553.396	1091	134.605
Dm_00008594-RA	969	763.325	1116	99.822
Dm_00010209-RA	468	264.698	0	0
Dm_00010051-RA	693	487.551	4	0.560159
Dm_00009727-RA	234	56.6564	0	0
Dm_00009728-RA	1161	955.325	0	0
Dm_00009413-RA	1368	1162.32	407	23.9077
Dm_00009412-RA	2105	1899.32	1291	46.4086
Dm_00009411-RA	2682	2476.32	326	8.98838
Dm_00009410-RA	432	229.782	22	6.537
Dm_00009021-RA	1668	1462.32	773	36.0917
Dm_00009020-RA	414	212.448	138	44.3504
Dm_00009748-RA	1554	1348.32	224	11.3429
Dm_00009749-RA	1092	886.325	387	29.8119
Dm_00009750-RA	941	735.325	243	22.5631
Dm_00010290-RA	1116	910.325	117	8.77528
Dm_00010291-RA	969	763.325	2	0.178892
Dm_00007855-RA	945	739.325	820	75.7269
Dm_00007856-RA	786	580.396	276.994	32.5849
Dm_00007858-RA	2466	2260.32	1541	46.5482
Dm_00007859-RA	2304	2098.32	839	27.2999
Dm_00007857-RA	873	667.396	82	8.38884
Dm_00009353-RA	471	267.671	43	10.9683
Dm_00009317-RA	312	118.715	112	64.4146
Dm_00010173-RA	1548	1342.32	618	31.4342
Dm_00010171-RA	228	52.3046	47	61.3521
Dm_00010172-RA	258	74.6352	18	16.4665
Dm_00009367-RA	1566	1360.32	934	46.8787
Dm_00009368-RA	171	16.7188	87	355.292
Dm_00009369-RA	984	778.325	198	17.369
Dm_00009983-RA	1065	859.325	169	13.4277
Dm_00009982-RA	975	769.325	1	0.0887486
Dm_00009984-RA	537	332.612	0	0
Dm_00009718-RA	1158	952.325	1904	136.506
Dm_00009717-RA	753	547.396	259	32.305
Dm_00009950-RA	1842	1636.32	13	0.542432
Dm_00009953-RA	1437	1231.32	319	17.6884
Dm_00009948-RA	1638	1432.32	643	30.6507
Dm_00009949-RA	879	673.396	183	18.5546
Dm_00009951-RA	729	523.502	0	0
Dm_00009952-RA	444	241.309	4	1.13177
Dm_00009009-RA	738	532.449	2.01197	0.257997
Dm_00009010-RA	303	110.987	3.01262	1.85329
Dm_00009007-RA	891	685.396	0	0
Dm_00009008-RA	1164	958.325	29	2.06613
Dm_00009011-RA	3048	2842.32	44.0144	1.05729
Dm_00009012-RA	684	478.599	2	0.285318
Dm_00010080-RA	1113	907.325	6	0.451502
Dm_00010081-RA	354	155.998	402	175.946
Dm_00010084-RA	1518	1312.32	559	29.0832
Dm_00010083-RA	1140	934.325	285	20.8266
Dm_00010082-RA	375	175.456	135	52.5334
Dm_00010098-RA	1200	994.325	3	0.205999
Dm_00010096-RA	390	189.694	0	0
Dm_00010097-RA	666	460.693	121	17.9327
Dm_00008796-RA	414	212.448	0	0
Dm_00010370-RA	1886	1680.32	1002	40.7142
Dm_00010369-RA	192	28.5443	0	0
Dm_00009774-RA	1998	1792.32	471	17.9422
Dm_00009775-RA	354	155.998	159	69.5904
Dm_00010288-RA	1401	1195.32	131	7.48267
Dm_00009493-RA	963	757.325	336	30.292
Dm_00009494-RA	984	778.325	165	14.4742
Dm_00009495-RA	714	508.502	0	0
Dm_00006316-RA	993	787.325	1	0.0867196
Dm_00008938-RA	897	691.396	812	80.1864
Dm_00008942-RA	1680	1474.32	986	45.662
Dm_00008940-RA	834	628.396	173	18.7968
Dm_00008939-RA	651	445.738	146	22.3638
Dm_00008941-RA	531	326.712	160	33.437
Dm_00010031-RA	3168	2962.32	1361	31.3687
Dm_00009533-RA	1185	979.325	243	16.9415
Dm_00009536-RA	1041	835.325	782.29	63.9416
Dm_00009535-RA	792	586.396	1387	161.494
Dm_00009534-RA	1146	940.325	3686	267.639
Dm_00009696-RA	606	400.95	0	0
Dm_00009720-RA	456	252.959	0	0
Dm_00009719-RA	795	589.396	0	0
Dm_00009254-RA	1287	1081.32	147	9.28181
Dm_00009255-RA	4353	4147.32	141	2.32125
Dm_00009256-RA	834	628.396	489	53.1309
Dm_00009072-RA	282	93.2891	0	0
Dm_00009813-RA	6525	6319.32	1271	13.7324
Dm_00009814-RA	2781	2575.32	232	6.15074
Dm_00009915-RA	564	359.403	0	0
Dm_00009914-RA	258	74.6352	0	0
Dm_00009695-RA	2650	2444.32	1965	54.8877
Dm_00009694-RA	624	418.909	333	54.2745
Dm_00009693-RA	861	655.396	344	35.8365
Dm_00008273-RA	1188	982.325	16	1.11208
Dm_00008274-RA	912	706.396	422	40.7883
Dm_00008656-RA	612	406.909	0	0
Dm_00009771-RA	1848	1642.32	11	0.457304
Dm_00010784-RA	594	389.068	0	0
Dm_00010112-RA	711	505.502	1041	140.605
Dm_00010111-RA	402	201.077	207	70.2879
Dm_00009955-RA	255	72.3883	47	44.3303
Dm_00009954-RA	1899	1693.32	404	16.2897
Dm_00010107-RA	1728	1522.32	922.579	41.3778
Dm_00010108-RA	582	377.22	6	1.086
Dm_00010391-RA	2043	1837.32	2153.15	80.0128
Dm_00010390-RA	711	505.502	1	0.135067
Dm_00008774-RA	1182	976.325	453	31.6793
